residue,predus,ispred,dockpred,vorfip,annotated
179_1CMX.A,0.063,0.0,0.04881,0.0,0
180_1CMX.A,0.0,0.0,0.00282,0.03,0
181_1CMX.A,0.038,0.0,0.05147,0.0,0
182_1CMX.A,0.0,0.0,0.00043,0.02,0
183_1CMX.A,0.20800000000000002,0.02,0.07468999999999999,0.2,0
184_1CMX.A,0.098,0.01,0.12893,0.135,0
185_1CMX.A,0.098,0.02,0.12714,0.79,0
186_1CMX.A,0.038,0.01,0.19824,0.555,0
187_1CMX.A,0.0,0.0,0.05923,0.06,0
188_1CMX.A,0.145,0.01,0.12019,0.74,0
189_1CMX.A,0.063,0.02,0.19602,0.81,0
190_1CMX.A,0.214,0.05,0.21723,0.765,0
191_1CMX.A,0.063,0.02,0.15045999999999998,0.08,0
192_1CMX.A,0.063,0.03,0.13294,0.795,0
193_1CMX.A,0.162,0.01,0.14167000000000002,0.815,0
194_1CMX.A,0.098,0.01,0.01725,0.405,0
195_1CMX.A,0.098,0.01,0.0314,0.865,0
196_1CMX.A,0.0,0.01,0.01486,0.72,0
197_1CMX.A,0.0,0.01,0.011770000000000001,0.24,0
198_1CMX.A,0.0,0.01,0.00732,0.145,0
199_1CMX.A,0.0,0.01,0.02229,0.805,0
200_1CMX.A,0.0,0.0,0.00374,0.405,0
201_1CMX.A,0.0,0.0,5e-05,0.05,0
202_1CMX.A,0.0,0.0,0.00054,0.32,0
203_1CMX.A,0.0,0.01,0.01123,0.43,0
204_1CMX.A,0.0,0.0,0.0023899999999999998,0.775,0
205_1CMX.A,0.0,0.01,0.03352,0.805,0
206_1CMX.A,0.145,0.01,0.08092,0.855,0
207_1CMX.A,0.0,0.0,0.00022,0.775,0
208_1CMX.A,0.0,0.04,0.00591,0.725,0
209_1CMX.A,0.098,0.21,0.06514,0.11,0
210_1CMX.A,0.098,0.41,0.15453,0.0,0
211_1CMX.A,0.0,0.0,0.00602,0.0,0
212_1CMX.A,0.348,0.05,0.02132,0.0,0
213_1CMX.A,0.20800000000000002,0.03,0.09709,0.015,0
214_1CMX.A,0.057,0.04,0.10121000000000001,0.125,0
1_1CNZ.A,0.0,0.11,0.33031,0.295,0
2_1CNZ.A,0.0,0.08,0.20065,0.335,0
3_1CNZ.A,0.0,0.04,0.20065,0.19,0
4_1CNZ.A,0.0,0.03,0.07927000000000001,0.205,0
5_1CNZ.A,0.0,0.06,0.17966,0.11,0
6_1CNZ.A,0.0,0.02,0.06671,0.045,0
7_1CNZ.A,0.0,0.0,0.00013000000000000002,0.005,0
8_1CNZ.A,0.0,0.0,0.00078,0.0,0
9_1CNZ.A,0.0,0.0,0.0035,0.0,0
10_1CNZ.A,0.0,0.0,0.00246,0.0,0
11_1CNZ.A,0.0,0.0,0.0399,0.085,0
12_1CNZ.A,0.0,0.0,0.02915,0.125,0
13_1CNZ.A,0.0,0.0,0.025259999999999998,0.12,0
14_1CNZ.A,0.0,0.06,0.02655,0.05,0
15_1CNZ.A,0.0,0.0,0.01554,0.125,0
16_1CNZ.A,0.0,0.0,0.00026000000000000003,0.0,0
17_1CNZ.A,0.0,0.25,0.062439999999999996,0.165,0
18_1CNZ.A,0.0,0.43,0.03808,0.1,0
19_1CNZ.A,0.0,0.0,0.0,0.0,0
20_1CNZ.A,0.0,0.0,0.015280000000000002,0.01,0
21_1CNZ.A,0.0,0.05,0.04573,0.08,0
22_1CNZ.A,0.0,0.0,0.01321,0.005,0
23_1CNZ.A,0.0,0.0,0.0,0.0,0
24_1CNZ.A,0.0,0.03,0.0456,0.12,0
25_1CNZ.A,0.0,0.02,0.03005,0.115,0
26_1CNZ.A,0.0,0.0,0.0,0.0,0
27_1CNZ.A,0.0,0.0,0.00635,0.0,0
28_1CNZ.A,0.0,0.02,0.05142000000000001,0.08,0
29_1CNZ.A,0.0,0.0,0.00285,0.005,0
30_1CNZ.A,0.0,0.0,0.00013000000000000002,0.01,0
31_1CNZ.A,0.0,0.03,0.06205,0.245,0
32_1CNZ.A,0.0,0.08,0.05803,0.14,0
33_1CNZ.A,0.0,0.22,0.23083,0.19,0
34_1CNZ.A,0.0,0.24,0.27137,0.24,0
35_1CNZ.A,0.0,0.39,0.24728000000000003,0.29,0
36_1CNZ.A,0.0,0.0,0.11955999999999999,0.18,0
37_1CNZ.A,0.0,0.44,0.11218,0.34,0
38_1CNZ.A,0.0,0.0,0.02798,0.055,0
39_1CNZ.A,0.0,0.08,0.0715,0.105,0
40_1CNZ.A,0.0,0.08,0.07474,0.095,0
41_1CNZ.A,0.0,0.02,0.08807999999999999,0.15,0
42_1CNZ.A,0.0,0.01,0.10803,0.125,0
43_1CNZ.A,0.0,0.04,0.09132,0.12,0
44_1CNZ.A,0.0,0.07,0.07798,0.12,0
45_1CNZ.A,0.0,0.0,0.00389,0.0,0
46_1CNZ.A,0.0,0.0,0.0,0.0,0
47_1CNZ.A,0.0,0.0,0.00324,0.0,0
48_1CNZ.A,0.0,0.31,0.06114,0.185,0
49_1CNZ.A,0.0,0.0,0.0005200000000000001,0.0,0
50_1CNZ.A,0.0,0.0,0.04365,0.095,0
51_1CNZ.A,0.0,0.83,0.07034,0.175,0
52_1CNZ.A,0.0,0.95,0.09806000000000001,0.16,0
53_1CNZ.A,0.0,0.73,0.09003,0.085,0
54_1CNZ.A,0.0,0.56,0.06412000000000001,0.17,0
55_1CNZ.A,0.0,0.23,0.07396,0.155,0
56_1CNZ.A,0.0,0.0,0.021240000000000002,0.045,0
57_1CNZ.A,0.0,0.51,0.03795,0.07,0
58_1CNZ.A,0.0,0.0,0.02539,0.06,0
59_1CNZ.A,0.0,0.2,0.08238,0.16,0
60_1CNZ.A,0.0,0.12,0.04378,0.085,0
61_1CNZ.A,0.0,0.0,0.01425,0.025,0
62_1CNZ.A,0.0,0.0,0.02617,0.03,0
63_1CNZ.A,0.0,0.05,0.0693,0.075,0
64_1CNZ.A,0.0,0.0,0.02733,0.075,0
65_1CNZ.A,0.0,0.0,0.01399,0.0,0
66_1CNZ.A,0.0,0.08,0.12345,0.07,0
67_1CNZ.A,0.0,0.05,0.11320999999999999,0.1,0
68_1CNZ.A,0.0,0.0,0.06425,0.015,0
69_1CNZ.A,0.0,0.08,0.0772,0.045,0
70_1CNZ.A,0.0,0.0,0.0019399999999999999,0.0,0
71_1CNZ.A,0.0,0.0,0.0,0.0,0
72_1CNZ.A,0.0,0.0,0.0,0.0,0
73_1CNZ.A,0.0,0.0,0.00026000000000000003,0.0,0
74_1CNZ.A,0.0,0.0,0.0,0.0,0
75_1CNZ.A,0.0,0.0,0.00479,0.05,0
76_1CNZ.A,0.0,0.0,0.02409,0.03,0
77_1CNZ.A,0.0,0.0,0.035230000000000004,0.05,0
78_1CNZ.A,0.0,0.0,0.046110000000000005,0.02,0
79_1CNZ.A,0.0,0.17,0.12124000000000001,0.06,0
80_1CNZ.A,0.0,0.14,0.07318999999999999,0.155,0
81_1CNZ.A,0.0,0.0,0.05959,0.125,0
82_1CNZ.A,0.0,0.12,0.27305999999999997,0.2,0
83_1CNZ.A,0.0,0.43,0.14326,0.16,0
84_1CNZ.A,0.0,0.08,0.11852,0.06,0
85_1CNZ.A,0.0,0.39,0.08769,0.16,0
86_1CNZ.A,0.0,0.51,0.15750999999999998,0.18,0
87_1CNZ.A,0.0,0.45,0.11503,0.135,0
88_1CNZ.A,0.0,0.26,0.05337000000000001,0.12,0
89_1CNZ.A,0.0,0.41,0.11528,0.06,0
90_1CNZ.A,0.0,0.0,0.0057,0.035,0
91_1CNZ.A,0.0,0.56,0.14948,0.17,0
92_1CNZ.A,0.0,0.73,0.12487000000000001,0.14,1
93_1CNZ.A,0.0,0.0,0.0228,0.075,0
94_1CNZ.A,0.0,0.0,0.0022,0.0,0
95_1CNZ.A,0.0,0.0,0.00687,0.075,0
96_1CNZ.A,0.0,0.98,0.05415,0.15,0
97_1CNZ.A,0.0,0.23,0.0421,0.095,0
98_1CNZ.A,0.0,0.0,0.0031100000000000004,0.0,0
99_1CNZ.A,0.0,0.0,0.01399,0.055,0
100_1CNZ.A,0.0,0.26,0.22319,0.2,0
101_1CNZ.A,0.0,0.22,0.14132,0.07,0
102_1CNZ.A,0.0,0.0,0.08096,0.05,0
103_1CNZ.A,0.0,0.55,0.2908,0.13,0
104_1CNZ.A,0.0,0.0,0.00091,0.0,0
105_1CNZ.A,0.0,0.0,0.043519999999999996,0.04,0
106_1CNZ.A,0.0,0.0,0.00687,0.0,0
107_1CNZ.A,0.0,0.0,0.00026000000000000003,0.01,0
108_1CNZ.A,0.0,0.0,0.0092,0.06,0
109_1CNZ.A,0.0,0.0,0.01852,0.045,0
110_1CNZ.A,0.0,0.57,0.00337,0.03,0
111_1CNZ.A,0.0,0.0,0.00078,0.005,0
112_1CNZ.A,0.0,0.33,0.03342,0.055,0
113_1CNZ.A,0.0,0.0,0.01904,0.025,0
114_1CNZ.A,0.0,0.0,0.027719999999999998,0.06,0
115_1CNZ.A,0.0,0.27,0.056479999999999995,0.165,0
116_1CNZ.A,0.0,0.08,0.04534,0.095,0
117_1CNZ.A,0.0,0.0,0.02694,0.055,0
118_1CNZ.A,0.0,0.15,0.08951,0.11,0
119_1CNZ.A,0.45799999999999996,0.09,0.21955999999999998,0.29,1
120_1CNZ.A,0.19399999999999998,0.78,0.31321,0.3,1
121_1CNZ.A,0.0,0.0,0.2035,0.14,1
122_1CNZ.A,0.0,0.95,0.49351999999999996,0.55,1
123_1CNZ.A,0.426,0.8,0.35285,0.335,1
124_1CNZ.A,0.426,0.98,0.33381,0.435,1
125_1CNZ.A,0.45799999999999996,0.39,0.11438,0.105,0
126_1CNZ.A,0.0,0.96,0.05803,0.185,0
127_1CNZ.A,0.0,0.24,0.10285,0.215,0
128_1CNZ.A,0.0,0.0,0.01891,0.03,0
129_1CNZ.A,0.0,0.13,0.027719999999999998,0.06,0
130_1CNZ.A,0.0,0.04,0.03731,0.115,0
131_1CNZ.A,0.0,0.04,0.02228,0.04,0
132_1CNZ.A,0.0,0.0,0.01969,0.03,0
133_1CNZ.A,0.0,0.06,0.029019999999999997,0.045,0
134_1CNZ.A,0.0,0.0,0.00091,0.0,0
135_1CNZ.A,0.0,0.0,0.00233,0.035,0
136_1CNZ.A,0.0,0.0,0.0,0.01,0
137_1CNZ.A,0.0,0.0,0.0,0.0,0
138_1CNZ.A,0.0,0.0,0.01399,0.055,0
139_1CNZ.A,0.0,0.0,0.00648,0.0,0
140_1CNZ.A,0.0,0.0,0.00039,0.0,0
141_1CNZ.A,0.0,0.93,0.10039,0.115,0
142_1CNZ.A,0.0,0.0,0.07189,0.08,0
143_1CNZ.A,0.0,0.0,0.03705,0.03,0
144_1CNZ.A,0.535,0.95,0.28109,0.185,0
145_1CNZ.A,0.7040000000000001,0.88,0.19521,0.155,1
146_1CNZ.A,0.0,0.96,0.15750999999999998,0.135,0
147_1CNZ.A,0.0,0.0,0.11101,0.06,0
148_1CNZ.A,0.0,0.94,0.38575,0.19,0
149_1CNZ.A,0.0,0.97,0.43795,0.355,0
150_1CNZ.A,0.0,0.69,0.20972,0.185,1
151_1CNZ.A,0.0,0.78,0.11231,0.29,1
152_1CNZ.A,0.0,0.92,0.28588,0.46,1
153_1CNZ.A,0.0,0.73,0.40376,0.505,0
154_1CNZ.A,0.0,0.94,0.17461,0.305,0
155_1CNZ.A,0.324,0.57,0.24184,0.34,0
156_1CNZ.A,0.628,0.89,0.31088000000000005,0.29,1
157_1CNZ.A,0.757,0.58,0.85725,0.58,1
158_1CNZ.A,0.535,0.88,1.0,0.595,1
159_1CNZ.A,0.7040000000000001,0.9,0.5077699999999999,0.4,1
160_1CNZ.A,0.628,0.46,0.83329,0.505,1
161_1CNZ.A,0.45799999999999996,0.64,0.52332,0.615,1
162_1CNZ.A,1.0,0.99,0.65181,0.53,1
163_1CNZ.A,0.7040000000000001,0.95,0.52642,0.47,1
164_1CNZ.A,0.535,0.97,0.37642,0.335,0
165_1CNZ.A,1.0,0.96,0.30180999999999997,0.26,1
166_1CNZ.A,0.7040000000000001,0.93,0.29611,0.285,1
167_1CNZ.A,0.6759999999999999,0.0,0.18445999999999999,0.15,1
168_1CNZ.A,0.426,0.97,0.45738,0.365,1
169_1CNZ.A,0.45799999999999996,0.95,0.35596,0.33,1
170_1CNZ.A,0.45799999999999996,0.86,0.43316000000000004,0.405,1
171_1CNZ.A,0.19399999999999998,0.0,0.14236,0.195,0
172_1CNZ.A,0.0,0.0,0.00168,0.0,0
173_1CNZ.A,0.426,0.98,0.1601,0.225,0
174_1CNZ.A,0.0,0.91,0.20906999999999998,0.2,0
175_1CNZ.A,0.0,0.0,0.0,0.0,0
176_1CNZ.A,0.0,0.0,0.0005200000000000001,0.0,0
177_1CNZ.A,0.0,0.85,0.11788,0.26,0
178_1CNZ.A,0.0,0.46,0.0272,0.18,0
179_1CNZ.A,0.0,0.0,0.00013000000000000002,0.0,0
180_1CNZ.A,0.0,0.0,0.0035,0.0,0
181_1CNZ.A,0.0,0.5,0.061529999999999994,0.12,0
182_1CNZ.A,0.0,0.29,0.007509999999999999,0.045,0
183_1CNZ.A,0.0,0.0,0.0005200000000000001,0.0,0
184_1CNZ.A,0.0,0.24,0.06891,0.135,0
185_1CNZ.A,0.0,0.15,0.09443,0.18,0
186_1CNZ.A,0.0,0.08,0.03808,0.09,0
187_1CNZ.A,0.0,0.03,0.044039999999999996,0.145,0
188_1CNZ.A,0.0,0.05,0.055439999999999996,0.16,0
189_1CNZ.A,0.0,0.1,0.043519999999999996,0.02,0
190_1CNZ.A,0.0,0.0,0.0022,0.0,0
191_1CNZ.A,0.0,0.0,0.01826,0.005,0
192_1CNZ.A,0.0,0.0,0.00039,0.0,0
193_1CNZ.A,0.0,0.0,0.0,0.005,0
194_1CNZ.A,0.0,0.0,0.00609,0.005,0
195_1CNZ.A,0.929,0.86,0.40078,0.25,1
196_1CNZ.A,0.134,0.0,0.19054000000000001,0.16,0
197_1CNZ.A,0.7040000000000001,0.81,0.53769,0.335,0
198_1CNZ.A,0.7040000000000001,0.98,0.69171,0.46,1
199_1CNZ.A,0.929,0.91,0.4658,0.37,1
200_1CNZ.A,1.0,0.94,0.55674,0.58,1
201_1CNZ.A,0.535,0.98,0.19326,0.19,1
202_1CNZ.A,0.0,0.0,0.01127,0.075,0
203_1CNZ.A,0.535,0.88,0.25518,0.3,0
204_1CNZ.A,0.7040000000000001,0.93,0.19067,0.28,1
205_1CNZ.A,0.0,0.0,0.00117,0.01,0
206_1CNZ.A,0.036000000000000004,0.85,0.20531,0.255,0
207_1CNZ.A,0.426,0.88,0.17124,0.29,1
208_1CNZ.A,0.0,0.0,0.024480000000000002,0.045,0
209_1CNZ.A,0.0,0.0,0.00026000000000000003,0.0,0
210_1CNZ.A,0.0,0.33,0.08614,0.145,0
211_1CNZ.A,0.0,0.66,0.10389000000000001,0.155,0
212_1CNZ.A,0.0,0.0,0.02798,0.075,0
213_1CNZ.A,0.0,0.14,0.01658,0.035,0
214_1CNZ.A,0.0,0.07,0.07435,0.09,0
215_1CNZ.A,0.0,0.06,0.06942999999999999,0.07,0
216_1CNZ.A,0.0,0.0,0.04961,0.07,0
217_1CNZ.A,0.0,0.03,0.04288,0.09,0
218_1CNZ.A,0.0,0.04,0.031869999999999996,0.08,0
219_1CNZ.A,0.0,0.0,0.01969,0.035,0
220_1CNZ.A,0.0,0.08,0.07707,0.055,0
221_1CNZ.A,0.0,0.29,0.07021000000000001,0.11,0
222_1CNZ.A,0.0,0.14,0.08549,0.16,0
223_1CNZ.A,0.19399999999999998,0.14,0.17163,0.23,0
224_1CNZ.A,0.053,0.42,0.15285,0.16,0
225_1CNZ.A,0.8009999999999999,0.87,0.3263,0.25,0
226_1CNZ.A,0.929,0.0,0.18950999999999998,0.25,0
227_1CNZ.A,0.7040000000000001,0.94,0.47111000000000003,0.435,1
228_1CNZ.A,0.757,0.69,0.28523000000000004,0.32,0
229_1CNZ.A,0.0,0.0,0.00246,0.0,0
230_1CNZ.A,0.757,0.91,0.36554000000000003,0.49,1
231_1CNZ.A,0.7040000000000001,0.95,0.43627,0.565,1
232_1CNZ.A,0.7040000000000001,0.86,0.15427000000000002,0.275,0
233_1CNZ.A,0.0,0.0,0.01321,0.0,0
234_1CNZ.A,0.757,0.93,0.42396000000000006,0.55,1
235_1CNZ.A,0.6759999999999999,0.97,0.23109000000000002,0.495,1
236_1CNZ.A,0.324,0.75,0.042230000000000004,0.09,0
237_1CNZ.A,0.0,0.0,0.00207,0.015,0
238_1CNZ.A,0.0,0.33,0.03005,0.03,0
239_1CNZ.A,0.0,0.16,0.07927000000000001,0.075,0
240_1CNZ.A,0.0,0.0,0.01554,0.02,0
241_1CNZ.A,0.0,0.0,0.00259,0.035,0
242_1CNZ.A,0.0,0.0,0.0,0.0,0
243_1CNZ.A,0.0,0.0,0.0,0.0,0
244_1CNZ.A,0.0,0.0,0.0,0.0,0
245_1CNZ.A,0.0,0.0,0.0,0.0,0
246_1CNZ.A,0.0,0.0,0.00997,0.02,0
247_1CNZ.A,0.0,0.0,0.00246,0.05,0
248_1CNZ.A,0.628,0.66,0.3329,0.34,0
249_1CNZ.A,0.324,0.0,0.21943000000000001,0.185,0
250_1CNZ.A,0.0,0.0,0.00013000000000000002,0.0,0
251_1CNZ.A,0.0,0.94,0.25751,0.185,1
252_1CNZ.A,0.0,0.8,0.39948,0.38,1
253_1CNZ.A,0.0,0.0,0.01645,0.0,0
254_1CNZ.A,0.0,0.0,0.00078,0.015,0
255_1CNZ.A,0.0,0.95,0.28433,0.365,1
256_1CNZ.A,0.426,0.0,0.28834,0.395,1
257_1CNZ.A,0.0,0.0,0.00026000000000000003,0.0,0
258_1CNZ.A,0.0,0.0,0.03562,0.0,0
259_1CNZ.A,0.426,0.94,0.53394,0.52,1
260_1CNZ.A,0.0,0.0,0.11684000000000001,0.16,0
261_1CNZ.A,0.0,0.0,0.00829,0.0,0
262_1CNZ.A,0.19399999999999998,0.17,0.20906999999999998,0.35,0
263_1CNZ.A,0.0,0.0,0.07332000000000001,0.105,0
264_1CNZ.A,0.0,0.41,0.23368000000000003,0.41,1
265_1CNZ.A,0.0,0.23,0.05415,0.215,0
266_1CNZ.A,0.0,0.0,0.00091,0.0,0
267_1CNZ.A,0.0,0.0,0.0010400000000000001,0.02,0
268_1CNZ.A,0.0,0.0,0.00039,0.0,0
269_1CNZ.A,0.0,0.0,0.00013000000000000002,0.0,0
270_1CNZ.A,0.0,0.0,0.0,0.0,0
271_1CNZ.A,0.0,0.0,0.0,0.005,0
272_1CNZ.A,0.0,0.0,0.020730000000000002,0.14,0
273_1CNZ.A,0.0,0.59,0.08523,0.02,0
274_1CNZ.A,0.0,0.94,0.27319,0.105,0
275_1CNZ.A,0.0,0.6,0.23276999999999998,0.115,0
276_1CNZ.A,0.0,0.36,0.0794,0.03,0
277_1CNZ.A,0.0,0.0,0.08459,0.04,0
278_1CNZ.A,0.0,0.0,0.0018100000000000002,0.0,0
279_1CNZ.A,0.0,0.0,0.0,0.0,0
280_1CNZ.A,0.0,0.0,0.0013,0.0,0
281_1CNZ.A,0.0,0.0,0.0019399999999999999,0.04,0
282_1CNZ.A,0.0,0.0,0.0022,0.08,0
283_1CNZ.A,0.0,0.0,0.03756,0.055,0
284_1CNZ.A,0.0,0.43,0.07772000000000001,0.195,0
285_1CNZ.A,0.0,0.55,0.10324000000000001,0.245,0
286_1CNZ.A,0.0,0.0,0.05415,0.11,0
287_1CNZ.A,0.0,0.6,0.12655,0.19,0
288_1CNZ.A,0.0,0.84,0.13446,0.195,0
289_1CNZ.A,0.0,0.98,0.34689000000000003,0.295,0
290_1CNZ.A,0.0,0.9,0.1342,0.195,0
291_1CNZ.A,0.0,0.91,0.0307,0.12,0
292_1CNZ.A,0.0,0.89,0.0522,0.055,0
293_1CNZ.A,0.0,0.95,0.11503,0.17,0
294_1CNZ.A,0.0,0.44,0.04741,0.03,0
295_1CNZ.A,0.0,0.47,0.09222999999999999,0.155,0
296_1CNZ.A,0.0,0.0,0.015030000000000002,0.01,0
297_1CNZ.A,0.0,0.0,0.021240000000000002,0.045,0
298_1CNZ.A,0.0,0.0,0.0,0.0,0
299_1CNZ.A,0.0,0.0,0.0,0.0,0
300_1CNZ.A,0.0,0.0,0.00013000000000000002,0.025,0
301_1CNZ.A,0.0,0.0,0.0,0.0,0
302_1CNZ.A,0.0,0.0,0.0,0.0,0
303_1CNZ.A,0.0,0.0,0.0027199999999999998,0.045,0
304_1CNZ.A,0.0,0.0,0.0,0.0,0
305_1CNZ.A,0.0,0.0,0.0,0.0,0
306_1CNZ.A,0.0,0.0,0.00026000000000000003,0.0,0
307_1CNZ.A,0.0,0.0,0.0018100000000000002,0.085,0
308_1CNZ.A,0.0,0.0,0.0,0.0,0
309_1CNZ.A,0.0,0.0,0.00026000000000000003,0.0,0
310_1CNZ.A,0.0,0.63,0.06179,0.125,0
311_1CNZ.A,0.0,0.5,0.06347,0.21,0
312_1CNZ.A,0.0,0.13,0.055439999999999996,0.06,0
313_1CNZ.A,0.0,0.0,0.07293,0.025,0
314_1CNZ.A,0.0,0.23,0.25777,0.09,0
315_1CNZ.A,0.0,0.0,0.07034,0.025,0
316_1CNZ.A,0.0,0.71,0.14003,0.15,0
317_1CNZ.A,0.0,0.24,0.2763,0.11,0
318_1CNZ.A,0.0,0.0,0.00829,0.0,0
319_1CNZ.A,0.0,0.0,0.00026000000000000003,0.0,0
320_1CNZ.A,0.0,0.86,0.10427,0.045,0
321_1CNZ.A,0.0,0.0,0.06192,0.05,0
322_1CNZ.A,0.0,0.0,0.00078,0.0,0
323_1CNZ.A,0.0,0.94,0.023190000000000002,0.015,0
324_1CNZ.A,0.0,0.26,0.09767,0.09,0
325_1CNZ.A,0.0,0.0,0.013080000000000001,0.02,0
326_1CNZ.A,0.0,0.0,0.0022,0.0,0
327_1CNZ.A,0.0,0.15,0.04702,0.02,0
328_1CNZ.A,0.0,0.11,0.04987,0.11,0
329_1CNZ.A,0.0,0.0,0.00026000000000000003,0.0,0
330_1CNZ.A,0.0,0.0,0.02474,0.055,0
331_1CNZ.A,0.0,0.1,0.06826,0.085,0
332_1CNZ.A,0.0,0.07,0.04547,0.065,0
333_1CNZ.A,0.0,0.21,0.0408,0.09,0
334_1CNZ.A,0.0,0.0,0.024480000000000002,0.075,0
335_1CNZ.A,0.0,0.08,0.04728,0.175,0
336_1CNZ.A,0.0,0.0,0.0031100000000000004,0.01,0
337_1CNZ.A,0.0,0.19,0.10751,0.23,0
338_1CNZ.A,0.0,0.02,0.19003,0.28,0
339_1CNZ.A,0.0,0.0,0.04974,0.07,0
340_1CNZ.A,0.0,0.02,0.06451,0.195,0
341_1CNZ.A,0.0,0.02,0.37461,0.43,0
342_1CNZ.A,0.0,0.01,0.13122,0.235,0
343_1CNZ.A,0.0,0.03,0.11218,0.22,0
344_1CNZ.A,0.0,0.01,0.07318999999999999,0.12,0
345_1CNZ.A,0.0,0.02,0.05013,0.08,0
346_1CNZ.A,0.0,0.01,0.03821,0.13,0
347_1CNZ.A,0.0,0.02,0.03199,0.035,0
348_1CNZ.A,0.0,0.0,0.0035,0.005,0
349_1CNZ.A,0.0,0.01,0.04495,0.015,0
350_1CNZ.A,0.0,0.01,0.034460000000000005,0.045,0
351_1CNZ.A,0.0,0.0,0.0,0.005,0
352_1CNZ.A,0.0,0.0,0.00026000000000000003,0.0,0
353_1CNZ.A,0.0,0.01,0.026680000000000002,0.065,0
354_1CNZ.A,0.0,0.0,0.01166,0.065,0
355_1CNZ.A,0.0,0.0,0.0,0.0,0
356_1CNZ.A,0.0,0.0,0.00246,0.03,0
357_1CNZ.A,0.0,0.01,0.02345,0.1,0
358_1CNZ.A,0.0,0.0,0.03225,0.085,0
359_1CNZ.A,0.0,0.0,0.00972,0.04,0
360_1CNZ.A,0.0,0.02,0.03368,0.125,0
361_1CNZ.A,0.0,0.03,0.07461,0.165,0
362_1CNZ.A,0.0,0.02,0.12202,0.175,0
363_1CNZ.A,0.0,0.04,0.12305999999999999,0.185,0
1_1COZ.A,0.0,0.58,0.16046,0.26,0
2_1COZ.A,0.0,0.1,0.062,0.12,0
3_1COZ.A,0.0,0.0,0.07586,0.115,0
4_1COZ.A,0.0,0.0,0.00029,0.0,0
5_1COZ.A,0.0,0.0,0.0,0.0,0
6_1COZ.A,0.0,0.0,0.0001,0.01,0
7_1COZ.A,0.0,0.0,0.0167,0.025,0
8_1COZ.A,0.0,0.23,0.01975,0.045,0
9_1COZ.A,0.0,0.03,0.03862,0.02,0
10_1COZ.A,0.0,0.0,0.029089999999999998,0.105,0
11_1COZ.A,0.0,0.0,0.12175,0.135,0
12_1COZ.A,0.42700000000000005,0.98,0.66346,0.355,0
13_1COZ.A,0.285,0.99,0.79277,0.505,0
14_1COZ.A,0.049,0.0,0.72015,0.305,0
15_1COZ.A,0.22699999999999998,0.93,1.0,0.51,1
16_1COZ.A,0.0,0.0,0.03292,0.155,0
17_1COZ.A,0.027999999999999997,0.0,0.01857,0.115,0
18_1COZ.A,0.361,0.99,0.63054,0.475,0
19_1COZ.A,0.10300000000000001,0.72,0.40395,0.28,0
20_1COZ.A,0.0,0.0,0.00088,0.06,0
21_1COZ.A,0.0,0.0,0.0111,0.0,0
22_1COZ.A,0.17300000000000001,0.32,0.38273,0.24,0
23_1COZ.A,0.0,0.0,0.07683999999999999,0.15,0
24_1COZ.A,0.0,0.0,0.0001,0.0,0
25_1COZ.A,0.0,0.12,0.08195,0.2,0
26_1COZ.A,0.0,0.05,0.12135,0.19,0
27_1COZ.A,0.0,0.16,0.04225,0.065,0
28_1COZ.A,0.0,0.04,0.04628,0.045,0
29_1COZ.A,0.0,0.05,0.13137000000000001,0.115,0
30_1COZ.A,0.019,0.71,0.12744,0.2,0
31_1COZ.A,0.0,0.0,0.0,0.0,0
32_1COZ.A,0.0,0.0,0.00147,0.0,0
33_1COZ.A,0.0,0.0,0.0,0.0,0
34_1COZ.A,0.0,0.0,0.0002,0.0,0
35_1COZ.A,0.0,0.0,0.0,0.0,0
36_1COZ.A,0.0,0.0,0.01877,0.005,0
37_1COZ.A,0.019,0.0,0.0113,0.025,0
38_1COZ.A,0.07200000000000001,0.44,0.0737,0.15,0
39_1COZ.A,0.049,0.38,0.07812000000000001,0.145,0
40_1COZ.A,0.0,0.0,0.25715,0.065,0
41_1COZ.A,0.0,0.0,0.026139999999999997,0.09,0
42_1COZ.A,0.049,0.51,0.19633,0.24,0
43_1COZ.A,0.10300000000000001,0.19,0.4969,0.18,0
44_1COZ.A,0.10300000000000001,0.19,0.54387,0.105,0
45_1COZ.A,0.22699999999999998,0.22,0.49445,0.195,0
46_1COZ.A,0.22699999999999998,0.16,0.28515,0.175,0
47_1COZ.A,0.375,0.22,0.28741,0.25,0
48_1COZ.A,0.0,0.0,0.06838999999999999,0.115,0
49_1COZ.A,1.0,0.98,0.74865,0.435,1
50_1COZ.A,0.667,0.74,0.76525,0.455,0
51_1COZ.A,0.12,0.57,0.19839,0.33,0
52_1COZ.A,0.042,0.0,0.01926,0.02,0
53_1COZ.A,0.106,0.28,0.08146,0.305,0
54_1COZ.A,0.612,0.9,0.44423999999999997,0.495,1
55_1COZ.A,0.0,0.0,0.03292,0.06,0
56_1COZ.A,0.067,0.27,0.02555,0.155,0
57_1COZ.A,0.805,0.93,0.29213,0.55,0
58_1COZ.A,0.612,0.94,0.5673600000000001,0.555,0
59_1COZ.A,0.0,0.0,0.01366,0.025,0
60_1COZ.A,0.225,0.39,0.08716,0.28,1
61_1COZ.A,0.335,0.96,0.47213999999999995,0.55,1
62_1COZ.A,0.08,0.97,0.45131000000000004,0.395,1
63_1COZ.A,0.08,0.35,0.6177699999999999,0.555,1
64_1COZ.A,0.496,0.59,0.47676,0.4,0
