residue,predus,ispred,dockpred,annotated,vorfip
339_1ETH.A,0.0,0.0,0.00985,0,0.25
340_1ETH.A,0.0,0.0,0.0045,0,0.015
341_1ETH.A,0.0,0.0,0.0,0,0.02
342_1ETH.A,0.0,0.05,0.07848,0,0.045
343_1ETH.A,0.0,0.0,0.0,0,0.0
344_1ETH.A,0.0,0.05,0.04501,0,0.04
345_1ETH.A,0.0,0.0,0.00056,0,0.0
346_1ETH.A,0.0,0.0,0.02222,0,0.02
347_1ETH.A,0.0,0.0,0.00591,0,0.005
348_1ETH.A,0.0,0.0,0.033760000000000005,0,0.035
349_1ETH.A,0.0,0.07,0.07003999999999999,0,0.05
350_1ETH.A,0.0,0.09,0.11757999999999999,0,0.115
351_1ETH.A,0.0,0.05,0.12517999999999999,0,0.125
352_1ETH.A,0.0,0.0,0.01969,0,0.02
353_1ETH.A,0.12,0.03,0.11027,0,0.065
354_1ETH.A,0.0,0.0,0.0301,0,0.035
355_1ETH.A,0.042,0.26,0.02504,0,0.29
356_1ETH.A,0.0,0.0,0.0,0,0.0
357_1ETH.A,0.155,0.0,0.0045,0,0.4
358_1ETH.A,0.0,0.0,0.0,0,0.0
359_1ETH.A,0.0,0.0,0.00309,0,0.19
360_1ETH.A,0.0,0.0,0.0,0,0.0
361_1ETH.A,0.0,0.97,0.04388,1,0.645
362_1ETH.A,0.0,0.0,0.04529,0,0.225
363_1ETH.A,0.0,0.51,0.20956,0,0.125
364_1ETH.A,0.0,0.23,0.19662000000000002,0,0.19
365_1ETH.A,0.0,0.48,0.06414,0,0.335
366_1ETH.A,0.0,0.95,0.058789999999999995,1,0.675
367_1ETH.A,0.0,0.0,0.01181,0,0.215
368_1ETH.A,0.0,0.92,0.02504,0,0.755
369_1ETH.A,0.073,0.68,0.016030000000000003,1,0.74
370_1ETH.A,0.028999999999999998,0.14,0.0033799999999999998,0,0.36
371_1ETH.A,0.028999999999999998,0.07,0.03347,0,0.17
372_1ETH.A,0.0,0.0,0.050069999999999996,0,0.015
373_1ETH.A,0.042,0.04,0.22278,0,0.075
374_1ETH.A,0.042,0.02,0.21828000000000003,0,0.245
375_1ETH.A,0.028999999999999998,0.02,0.1263,0,0.045
376_1ETH.A,0.028999999999999998,0.05,0.16455999999999998,0,0.075
377_1ETH.A,0.0,0.0,0.00534,0,0.0
378_1ETH.A,0.0,0.02,0.1308,0,0.06
379_1ETH.A,0.0,0.02,0.052320000000000005,0,0.06
380_1ETH.A,0.0,0.04,0.10633,0,0.03
381_1ETH.A,0.0,0.03,0.13418,0,0.06
382_1ETH.A,0.0,0.04,0.11899000000000001,0,0.025
383_1ETH.A,0.0,0.05,0.11955,0,0.07
384_1ETH.A,0.0,0.03,0.11083,0,0.04
385_1ETH.A,0.0,0.02,0.10492,0,0.04
386_1ETH.A,0.0,0.0,0.01857,0,0.015
387_1ETH.A,0.0,0.0,0.00731,0,0.035
388_1ETH.A,0.0,0.07,0.008159999999999999,0,0.04
389_1ETH.A,0.0,0.0,0.0,0,0.0
390_1ETH.A,0.0,0.07,0.01153,0,0.41
391_1ETH.A,0.0,0.53,0.036289999999999996,1,0.6
392_1ETH.A,0.0,0.13,0.05935,0,0.33
393_1ETH.A,0.0,0.0,0.0016899999999999999,0,0.0
394_1ETH.A,0.0,0.0,0.00366,0,0.02
395_1ETH.A,0.0,0.1,0.23881999999999998,0,0.06
396_1ETH.A,0.0,0.0,0.1654,0,0.035
397_1ETH.A,0.0,0.12,0.27004,0,0.28
398_1ETH.A,0.0,0.59,0.12771,0,0.38
399_1ETH.A,0.0,0.0,0.0,0,0.0
400_1ETH.A,0.0,0.9,0.03966,1,0.745
401_1ETH.A,0.0,0.0,0.0,0,0.0
402_1ETH.A,0.073,0.0,0.00703,1,0.705
403_1ETH.A,0.0,0.0,0.00056,0,0.0
404_1ETH.A,0.159,0.73,0.02307,1,0.615
405_1ETH.A,0.047,0.19,0.09817000000000001,0,0.45
406_1ETH.A,0.042,0.16,0.07651000000000001,0,0.09
407_1ETH.A,0.10800000000000001,0.57,0.11477000000000001,0,0.175
408_1ETH.A,0.073,0.54,0.14909,0,0.15
409_1ETH.A,0.073,0.27,0.19437000000000001,0,0.245
410_1ETH.A,0.0,0.92,0.17581,0,0.14
411_1ETH.A,0.0,0.68,0.17975,0,0.14
412_1ETH.A,0.0,0.32,0.046130000000000004,0,0.07
413_1ETH.A,0.0,0.48,0.15837,0,0.14
414_1ETH.A,0.0,0.0,0.00028,0,0.005
415_1ETH.A,0.0,0.0,0.0,0,0.0
416_1ETH.A,0.0,0.0,0.0,0,0.0
417_1ETH.A,0.0,0.08,0.040510000000000004,0,0.05
418_1ETH.A,0.0,0.07,0.11139,0,0.085
419_1ETH.A,0.0,0.0,0.0,0,0.0
420_1ETH.A,0.0,0.02,0.05682,0,0.05
421_1ETH.A,0.0,0.0,0.0,0,0.0
422_1ETH.A,0.0,0.02,0.14487,0,0.02
423_1ETH.A,0.0,0.0,0.06695,0,0.06
424_1ETH.A,0.0,0.02,0.05063,0,0.04
425_1ETH.A,0.0,0.01,0.19522,0,0.07
426_1ETH.A,0.0,0.02,0.17271,0,0.02
427_1ETH.A,0.0,0.04,0.27960999999999997,0,0.06
428_1ETH.A,0.0,0.03,0.25288,0,0.05
429_1ETH.A,0.0,0.0,0.2256,0,0.03
430_1ETH.A,0.0,0.08,0.24163,0,0.06
431_1ETH.A,0.0,0.0,0.09761,0,0.0
432_1ETH.A,0.0,0.05,0.13446,0,0.065
433_1ETH.A,0.0,0.02,0.08073,0,0.05
434_1ETH.A,0.0,0.02,0.19155999999999998,0,0.13
435_1ETH.A,0.0,0.02,0.14374,0,0.195
436_1ETH.A,0.0,0.03,0.10127,0,0.04
437_1ETH.A,0.0,0.0,0.01828,0,0.205
438_1ETH.A,0.0,0.19,0.19155999999999998,0,0.18
439_1ETH.A,0.0,0.14,0.06639,0,0.365
440_1ETH.A,0.028999999999999998,0.83,0.08776,1,0.795
441_1ETH.A,0.0,0.74,0.05485,0,0.43
442_1ETH.A,0.0,0.79,0.040510000000000004,1,0.8
443_1ETH.A,0.0,0.0,0.00703,0,0.06
444_1ETH.A,0.0,0.73,0.044160000000000005,0,0.32
445_1ETH.A,0.0,0.0,0.00141,0,0.0
446_1ETH.A,0.0,0.22,0.17862,0,0.085
447_1ETH.A,0.0,0.14,0.27848,0,0.1
448_1ETH.A,0.0,0.06,0.30914,0,0.115
401_1EUV.A,0.0,0.31,0.12050999999999999,0,0.095
402_1EUV.A,0.0,0.71,0.11241,0,0.07
403_1EUV.A,0.0,0.85,0.1113,0,0.06
404_1EUV.A,0.0,0.0,0.049510000000000005,0,0.005
405_1EUV.A,0.0,0.44,0.09669,0,0.025
406_1EUV.A,0.0,0.55,0.15085,0,0.015
407_1EUV.A,0.0,0.0,0.05127,0,0.025
408_1EUV.A,0.0,0.11,0.0509,0,0.035
409_1EUV.A,0.0,0.04,0.09622,0,0.075
410_1EUV.A,0.0,0.04,0.04122,0,0.025
411_1EUV.A,0.0,0.0,0.03341,0,0.02
412_1EUV.A,0.0,0.03,0.10142999999999999,0,0.035
413_1EUV.A,0.0,0.06,0.05686,0,0.045
414_1EUV.A,0.0,0.03,0.009309999999999999,0,0.115
415_1EUV.A,0.0,0.0,0.00074,0,0.0
416_1EUV.A,0.0,0.04,0.13884000000000002,0,0.04
417_1EUV.A,0.0,0.05,0.02001,0,0.055
418_1EUV.A,0.0,0.0,0.00475,0,0.015
419_1EUV.A,0.0,0.0,0.04997,0,0.01
420_1EUV.A,0.0,0.08,0.04755,0,0.045
421_1EUV.A,0.0,0.08,0.019819999999999997,0,0.04
422_1EUV.A,0.0,0.86,0.11902,0,0.26
423_1EUV.A,0.0,0.57,0.05193,0,0.16
424_1EUV.A,0.0,0.36,0.09725,0,0.165
425_1EUV.A,0.0,0.36,0.01805,0,0.22
426_1EUV.A,0.0,0.27,0.05221,0,0.545
427_1EUV.A,0.0,0.06,0.00828,0,0.165
428_1EUV.A,0.0,0.0,0.00707,0,0.09
429_1EUV.A,0.0,0.15,0.06914,0,0.44
430_1EUV.A,0.0,0.11,0.0214,0,0.145
431_1EUV.A,0.0,0.08,0.022430000000000002,0,0.18
432_1EUV.A,0.0,0.21,0.2346,1,0.755
433_1EUV.A,0.0,0.0,0.07658999999999999,1,0.605
434_1EUV.A,0.0,0.15,0.21394000000000002,1,0.805
435_1EUV.A,0.0,0.0,0.0049299999999999995,0,0.0
436_1EUV.A,0.0,0.24,0.0697,0,0.215
437_1EUV.A,0.0,0.0,0.007259999999999999,0,0.055
438_1EUV.A,0.0,0.7,0.35074,1,0.595
439_1EUV.A,0.0,0.0,0.09483,0,0.355
440_1EUV.A,0.0,0.0,0.00018999999999999998,0,0.0
441_1EUV.A,0.047,0.18,0.12125,0,0.225
442_1EUV.A,0.07,0.3,0.08692000000000001,0,0.325
443_1EUV.A,0.0,0.0,0.004370000000000001,0,0.0
444_1EUV.A,0.022000000000000002,0.37,0.057229999999999996,0,0.04
445_1EUV.A,0.11699999999999999,0.79,0.27052,0,0.19
446_1EUV.A,0.196,0.89,1.0,0,0.425
447_1EUV.A,0.245,0.76,0.54969,0,0.385
448_1EUV.A,0.369,0.95,0.7936,1,0.78
449_1EUV.A,0.0,0.0,0.09799,1,0.765
450_1EUV.A,0.10400000000000001,0.0,0.16480999999999998,1,0.775
451_1EUV.A,0.0,0.59,0.28465999999999997,1,0.805
452_1EUV.A,0.0,0.0,0.13568,1,0.725
453_1EUV.A,0.0,0.0,9e-05,0,0.0
454_1EUV.A,0.0,0.0,0.00028,0,0.0
455_1EUV.A,0.0,0.42,0.19012,1,0.76
456_1EUV.A,0.0,0.0,0.00037,0,0.0
457_1EUV.A,0.0,0.0,0.00772,0,0.0
458_1EUV.A,0.0,0.0,9e-05,0,0.015
459_1EUV.A,0.0,0.0,0.032760000000000004,0,0.195
460_1EUV.A,0.0,0.12,0.09511,0,0.01
461_1EUV.A,0.0,0.0,0.02401,0,0.01
462_1EUV.A,0.0,0.05,0.00744,0,0.005
463_1EUV.A,0.0,0.02,0.0442,0,0.0
464_1EUV.A,0.0,0.02,0.08934,0,0.005
465_1EUV.A,0.0,0.02,0.047830000000000004,0,0.0
466_1EUV.A,0.0,0.05,0.04923,0,0.005
467_1EUV.A,0.0,0.07,0.013030000000000002,0,0.02
468_1EUV.A,0.0,0.0,0.00242,0,0.01
469_1EUV.A,0.0,0.0,0.00018999999999999998,0,0.0
470_1EUV.A,0.0,0.0,0.00279,0,0.045
471_1EUV.A,0.0,0.0,0.03127,0,0.12
472_1EUV.A,0.0,0.71,0.23153,1,0.7
473_1EUV.A,0.0,0.0,0.05165,1,0.6
474_1EUV.A,0.11199999999999999,0.95,0.43253,1,0.84
475_1EUV.A,0.0,0.0,0.0241,0,0.0
476_1EUV.A,0.0,0.0,0.02913,0,0.275
477_1EUV.A,0.0,0.65,0.185,1,0.77
478_1EUV.A,0.10400000000000001,0.83,0.3565,1,0.735
479_1EUV.A,0.0,0.0,0.00512,0,0.005
480_1EUV.A,0.0,0.21,0.04774,0,0.105
481_1EUV.A,0.0,0.07,0.20938,0,0.265
482_1EUV.A,0.0,0.12,0.34757,0,0.44
483_1EUV.A,0.0,0.03,0.02159,0,0.0
484_1EUV.A,0.022000000000000002,0.0,0.01591,0,0.04
485_1EUV.A,0.079,0.11,0.14843,0,0.125
486_1EUV.A,0.047,0.12,0.2064,0,0.22
487_1EUV.A,0.0,0.0,0.04802,0,0.0
488_1EUV.A,0.047,0.53,0.15382,0,0.335
489_1EUV.A,0.0,0.6,0.33166,1,0.72
490_1EUV.A,0.10800000000000001,0.45,0.37121,1,0.775
491_1EUV.A,0.0,0.0,0.00168,0,0.01
492_1EUV.A,0.0,0.28,0.06635,0,0.34
493_1EUV.A,0.0,0.85,0.28625,1,0.63
494_1EUV.A,0.0,0.39,0.039080000000000004,0,0.165
495_1EUV.A,0.0,0.23,0.048389999999999996,0,0.145
496_1EUV.A,0.0,0.33,0.00242,0,0.005
497_1EUV.A,0.0,0.3,0.0026100000000000003,0,0.015
498_1EUV.A,0.0,0.0,0.00047000000000000004,0,0.005
499_1EUV.A,0.0,0.09,0.0017699999999999999,0,0.025
500_1EUV.A,0.0,0.08,0.0027,0,0.035
501_1EUV.A,0.0,0.0,0.00093,0,0.015
502_1EUV.A,0.0,0.09,0.010329999999999999,0,0.025
503_1EUV.A,0.0,0.0,0.00307,0,0.02
504_1EUV.A,0.0,0.0,0.0,0,0.0
505_1EUV.A,0.0,0.0,9e-05,0,0.0
506_1EUV.A,0.0,0.0,0.0,0,0.0
507_1EUV.A,0.0,0.0,9e-05,0,0.0
508_1EUV.A,0.0,0.0,0.00735,0,0.025
509_1EUV.A,0.131,0.09,0.12302,1,0.825
510_1EUV.A,0.131,0.91,0.12209,0,0.34
511_1EUV.A,0.078,0.8,0.4128,0,0.395
512_1EUV.A,0.185,0.84,0.5646800000000001,1,0.765
513_1EUV.A,0.278,0.85,0.58022,1,0.675
514_1EUV.A,0.369,0.0,0.27116999999999997,0,0.8
515_1EUV.A,0.258,0.0,0.1153,1,0.795
516_1EUV.A,0.0,0.0,0.00065,0,0.0
517_1EUV.A,0.0,0.0,0.0,0,0.0
518_1EUV.A,0.0,0.0,0.0,0,0.0
519_1EUV.A,0.0,0.0,0.00149,0,0.01
520_1EUV.A,0.0,0.0,9e-05,0,0.0
521_1EUV.A,0.0,0.0,0.00168,0,0.005
522_1EUV.A,0.0,0.0,0.00084,0,0.025
523_1EUV.A,0.0,0.15,0.0147,0,0.015
524_1EUV.A,0.0,0.11,0.020569999999999998,0,0.04
525_1EUV.A,0.0,0.07,0.01256,0,0.01
526_1EUV.A,0.0,0.06,0.01656,0,0.015
527_1EUV.A,0.0,0.0,0.00028,0,0.0
528_1EUV.A,0.0,0.0,0.00037,0,0.015
529_1EUV.A,0.0,0.0,0.04336,0,0.02
530_1EUV.A,0.0,0.0,0.0013,0,0.0
531_1EUV.A,0.011000000000000001,0.0,0.07445,0,0.115
532_1EUV.A,0.0,0.0,0.02373,0,0.045
533_1EUV.A,0.055,0.09,0.5696100000000001,0,0.4
534_1EUV.A,0.013999999999999999,0.22,0.26186,0,0.035
535_1EUV.A,0.078,0.43,0.5756600000000001,0,0.22
536_1EUV.A,0.033,0.22,0.23701999999999998,0,0.07
537_1EUV.A,0.037000000000000005,0.22,0.38368,0,0.055
538_1EUV.A,0.078,0.23,0.38526,0,0.16
539_1EUV.A,0.131,0.1,0.32021,0,0.13
540_1EUV.A,0.131,0.74,0.24819000000000002,0,0.135
541_1EUV.A,0.0,0.0,0.06989,0,0.05
542_1EUV.A,0.078,0.98,0.4075,0,0.065
543_1EUV.A,0.047,0.87,0.12861,0,0.075
544_1EUV.A,0.0,0.0,0.02447,0,0.02
545_1EUV.A,0.0,0.0,0.10367,0,0.015
546_1EUV.A,0.0,0.21,0.20975,0,0.065
547_1EUV.A,0.0,0.0,0.04057,0,0.045
548_1EUV.A,0.0,0.0,0.0,0,0.0
549_1EUV.A,0.0,0.06,0.10739000000000001,0,0.04
550_1EUV.A,0.0,0.03,0.050069999999999996,0,0.025
551_1EUV.A,0.0,0.0,9e-05,0,0.0
552_1EUV.A,0.0,0.0,0.0,0,0.0
553_1EUV.A,0.0,0.03,0.04848,0,0.035
554_1EUV.A,0.0,0.03,0.0254,0,0.02
555_1EUV.A,0.0,0.02,0.004,0,0.02
556_1EUV.A,0.0,0.0,0.00093,0,0.025
557_1EUV.A,0.0,0.07,0.012,0,0.04
558_1EUV.A,0.0,0.53,0.0268,0,0.09
559_1EUV.A,0.0,0.64,0.00372,0,0.03
560_1EUV.A,0.0,0.14,0.0017699999999999999,0,0.005
561_1EUV.A,0.0,0.0,0.00121,0,0.02
562_1EUV.A,0.0,0.08,0.10599000000000001,0,0.03
563_1EUV.A,0.0,0.05,0.08254,0,0.04
564_1EUV.A,0.0,0.0,0.09362000000000001,0,0.015
565_1EUV.A,0.0,0.07,0.23031999999999997,0,0.035
566_1EUV.A,0.0,0.03,0.28578000000000003,0,0.05
567_1EUV.A,0.009000000000000001,0.11,0.21236,0,0.035
568_1EUV.A,0.022000000000000002,0.0,0.20956999999999998,0,0.04
569_1EUV.A,0.009000000000000001,0.36,0.058070000000000004,0,0.035
570_1EUV.A,0.009000000000000001,0.87,0.20798000000000003,0,0.045
571_1EUV.A,0.0,0.0,0.10683,0,0.025
572_1EUV.A,0.009000000000000001,0.34,0.14089000000000002,0,0.03
573_1EUV.A,0.013999999999999999,0.33,0.36896999999999996,0,0.17
574_1EUV.A,0.0,0.0,0.45011999999999996,1,0.525
575_1EUV.A,0.10300000000000001,0.21,0.81612,0,0.22
576_1EUV.A,0.168,0.91,0.84152,0,0.425
577_1EUV.A,0.603,0.75,0.79732,1,0.805
578_1EUV.A,1.0,0.88,0.93365,1,0.845
579_1EUV.A,0.0,0.0,0.12982,1,0.655
580_1EUV.A,0.0,0.0,0.11846,1,0.695
581_1EUV.A,0.0,0.0,0.00447,0,0.115
582_1EUV.A,0.0,0.0,0.00056,0,0.065
583_1EUV.A,0.0,0.0,0.09212999999999999,0,0.01
584_1EUV.A,0.0,0.0,0.0,0,0.07
585_1EUV.A,0.0,0.0,0.0,0,0.0
586_1EUV.A,0.0,0.0,0.00028,0,0.0
587_1EUV.A,0.0,0.0,0.00037,0,0.0
588_1EUV.A,0.0,0.0,9e-05,0,0.0
589_1EUV.A,0.0,0.0,0.06393,0,0.05
590_1EUV.A,0.0,0.0,0.04225,0,0.005
591_1EUV.A,0.0,0.0,0.00223,0,0.01
592_1EUV.A,0.0,0.0,0.04188,0,0.02
593_1EUV.A,0.0,0.57,0.07147,0,0.02
594_1EUV.A,0.0,0.52,0.04197,0,0.01
595_1EUV.A,0.0,0.32,0.046439999999999995,0,0.015
596_1EUV.A,0.0,0.36,0.06719,0,0.04
597_1EUV.A,0.0,0.91,0.06663,0,0.035
598_1EUV.A,0.0,0.47,0.15959,0,0.025
599_1EUV.A,0.0,0.0,0.10292000000000001,0,0.04
600_1EUV.A,0.013999999999999999,0.47,0.24566999999999997,0,0.02
601_1EUV.A,0.10300000000000001,0.64,0.69747,0,0.13
602_1EUV.A,0.047,0.8,0.43773999999999996,0,0.11
603_1EUV.A,0.009000000000000001,0.0,0.0509,0,0.02
604_1EUV.A,0.0,0.0,0.02885,0,0.09
605_1EUV.A,0.078,0.85,0.34831999999999996,0,0.155
606_1EUV.A,0.009000000000000001,0.57,0.11325,0,0.045
607_1EUV.A,0.0,0.0,0.00121,0,0.0
608_1EUV.A,0.013000000000000001,0.0,0.05304,0,0.085
609_1EUV.A,0.0,0.0,0.09082,0,0.03
610_1EUV.A,0.0,0.0,0.09157,0,0.055
611_1EUV.A,0.0,0.0,0.0,0,0.0
612_1EUV.A,0.0,0.0,0.0,0,0.0
613_1EUV.A,0.0,0.12,0.06151,0,0.01
614_1EUV.A,0.0,0.0,0.05927999999999999,0,0.035
615_1EUV.A,0.0,0.0,0.0026100000000000003,0,0.02
616_1EUV.A,0.0,0.07,0.00912,0,0.125
617_1EUV.A,0.0,0.1,0.043269999999999996,0,0.015
618_1EUV.A,0.0,0.16,0.02522,0,0.09
619_1EUV.A,0.0,0.07,0.04672,0,0.015
620_1EUV.A,0.0,0.0,0.00828,0,0.005
621_1EUV.A,0.0,0.27,0.0563,0,0.015
36_1EXB.E,0.0,0.16,0.13482,0,0.185
37_1EXB.E,0.0,0.04,0.39316999999999996,0,0.295
38_1EXB.E,0.0,0.91,0.27726999999999996,0,0.15
39_1EXB.E,0.067,0.0,0.13158,0,0.09
40_1EXB.E,0.006999999999999999,0.96,0.06956,0,0.205
41_1EXB.E,0.0,0.0,0.00088,0,0.02
42_1EXB.E,0.0,0.0,0.16084,0,0.04
43_1EXB.E,0.0,0.0,0.00648,0,0.0
44_1EXB.E,0.04,0.43,0.27831999999999996,0,0.035
45_1EXB.E,0.0,0.92,0.25116,0,0.05
46_1EXB.E,0.0,0.39,0.2516,0,0.09
47_1EXB.E,0.0,0.85,0.32001999999999997,0,0.15
48_1EXB.E,0.0,0.0,0.26649,0,0.075
49_1EXB.E,0.0,0.8,0.23968000000000003,0,0.14
50_1EXB.E,0.0,0.0,0.09321,0,0.005
51_1EXB.E,0.0,0.71,0.171,0,0.075
52_1EXB.E,0.0,0.64,0.20263,0,0.065
53_1EXB.E,0.0,0.54,0.19842,0,0.055
54_1EXB.E,0.04,0.0,0.11345,0,0.02
55_1EXB.E,0.0,0.0,0.01042,0,0.01
56_1EXB.E,0.0,0.34,0.12335,0,0.075
57_1EXB.E,0.0,0.14,0.21191,0,0.04
58_1EXB.E,0.0,0.73,0.13806,0,0.035
59_1EXB.E,0.0,0.24,0.13833,0,0.04
60_1EXB.E,0.019,0.1,0.10942,0,0.025
61_1EXB.E,0.0,0.0,0.024880000000000003,0,0.025
62_1EXB.E,0.0,0.0,0.07946,0,0.03
63_1EXB.E,0.0,0.0,0.00263,0,0.02
64_1EXB.E,0.0,0.0,0.0389,0,0.03
65_1EXB.E,0.059000000000000004,0.15,0.07981,0,0.065
66_1EXB.E,0.04,0.21,0.31178,0,0.265
67_1EXB.E,0.031,0.9,0.45283,0,0.31
68_1EXB.E,0.08800000000000001,0.24,0.10188,0,0.015
69_1EXB.E,0.23199999999999998,0.0,0.26404,0,0.315
70_1EXB.E,0.341,0.95,0.7921199999999999,0,0.805
71_1EXB.E,0.23199999999999998,0.95,0.87692,0,0.365
72_1EXB.E,0.728,0.77,0.71713,0,0.26
73_1EXB.E,0.0,0.97,1.0,0,0.855
74_1EXB.E,1.0,0.98,0.67367,0,0.34
75_1EXB.E,0.389,0.98,0.83119,1,0.83
76_1EXB.E,0.23800000000000002,0.92,0.7018,0,0.795
77_1EXB.E,0.23800000000000002,0.97,0.57591,0,0.37
78_1EXB.E,0.389,0.98,0.38606999999999997,1,0.78
79_1EXB.E,0.0,0.0,0.17512,0,0.135
80_1EXB.E,0.958,0.0,0.43303,1,0.75
81_1EXB.E,0.23800000000000002,0.98,0.7258,0,0.165
82_1EXB.E,0.0,0.0,0.31634,0,0.03
83_1EXB.E,0.066,0.71,0.68647,0,0.17
84_1EXB.E,0.067,0.93,0.35935,0,0.045
85_1EXB.E,0.04,0.72,0.13219,0,0.03
86_1EXB.E,0.0,0.58,0.3081,0,0.055
87_1EXB.E,0.0,0.63,0.21288,0,0.065
88_1EXB.E,0.0,0.0,0.01445,0,0.005
89_1EXB.E,0.0,0.0,0.0212,0,0.0
90_1EXB.E,0.0,0.21,0.42348,0,0.065
91_1EXB.E,0.0,0.0,0.11993,0,0.025
92_1EXB.E,0.0,0.0,0.00079,0,0.0
93_1EXB.E,0.067,0.0,0.1767,0,0.015
94_1EXB.E,0.111,0.85,0.50959,0,0.06
95_1EXB.E,0.066,0.0,0.07105,0,0.005
96_1EXB.E,0.0,0.0,0.055889999999999995,0,0.01
97_1EXB.E,0.027999999999999997,0.33,0.43793000000000004,0,0.035
98_1EXB.E,0.013000000000000001,0.6,0.29444000000000004,0,0.02
99_1EXB.E,0.019,0.43,0.19439,0,0.05
100_1EXB.E,0.031,0.32,0.0947,0,0.025
101_1EXB.E,0.066,0.95,0.4417,0,0.075
102_1EXB.E,0.031,0.0,0.06938,0,0.055
103_1EXB.E,0.04,0.68,0.37381,0,0.085
104_1EXB.E,0.04,0.45,0.26306999999999997,0,0.145
105_1EXB.E,0.0,0.31,0.21120999999999998,0,0.015
106_1EXB.E,0.0,0.57,0.39133,0,0.135
107_1EXB.E,0.0,0.37,0.33684000000000003,0,0.105
108_1EXB.E,0.0,0.0,0.09085,0,0.065
109_1EXB.E,0.0,0.17,0.11300999999999999,0,0.1
110_1EXB.E,0.0,0.93,0.12571,0,0.065
111_1EXB.E,0.0,0.97,0.12150999999999999,0,0.115
112_1EXB.E,0.0,0.92,0.11949000000000001,0,0.065
113_1EXB.E,0.0,0.0,0.04074,0,0.055
114_1EXB.E,0.0,0.4,0.04161,0,0.05
115_1EXB.E,0.0,0.65,0.16154000000000002,0,0.035
116_1EXB.E,0.0,0.0,0.05142000000000001,0,0.035
117_1EXB.E,0.0,0.67,0.03171,0,0.02
118_1EXB.E,0.0,0.63,0.12282,0,0.02
119_1EXB.E,0.0,0.31,0.29899000000000003,0,0.025
120_1EXB.E,0.0,0.0,0.0092,0,0.0
121_1EXB.E,0.0,0.16,0.09829,0,0.025
122_1EXB.E,0.0,0.0,0.020059999999999998,0,0.025
123_1EXB.E,0.0,0.18,0.0601,0,0.04
124_1EXB.E,0.0,0.41,0.11160999999999999,0,0.1
125_1EXB.E,0.0,0.74,0.10862999999999999,0,0.2
126_1EXB.E,0.0,0.64,0.12922,0,0.135
1_1F34.A,0.0,0.1,0.07408,0,0.25
2_1F34.A,0.0,0.02,0.032310000000000005,0,0.095
3_1F34.A,0.0,0.04,0.04255,0,0.11
4_1F34.A,0.0,0.0,0.01013,0,0.01
5_1F34.A,0.0,0.01,0.036910000000000005,0,0.045
6_1F34.A,0.0,0.0,0.01714,0,0.0
7_1F34.A,0.466,0.02,0.2153,0,0.035
8_1F34.A,0.368,0.0,0.06686,0,0.07
9_1F34.A,1.0,0.04,0.6976399999999999,0,0.115
10_1F34.A,0.81,0.04,0.45376000000000005,0,0.11
11_1F34.A,0.368,0.01,0.009909999999999999,0,0.02
12_1F34.A,0.249,0.02,0.12105999999999999,0,0.035
13_1F34.A,0.19699999999999998,0.0,0.16093,0,0.03
14_1F34.A,0.0,0.0,0.0,0,0.005
15_1F34.A,0.0,0.0,0.10912999999999999,0,0.015
16_1F34.A,0.0,0.0,0.010459999999999999,0,0.0
17_1F34.A,0.0,0.01,0.04293,0,0.025
18_1F34.A,0.0,0.0,0.00526,0,0.005
19_1F34.A,0.0,0.0,0.00405,0,0.02
20_1F34.A,0.0,0.0,0.00044,0,0.0
21_1F34.A,0.0,0.0,0.0023,0,0.005
22_1F34.A,0.0,0.05,0.00701,0,0.07
23_1F34.A,0.0,0.05,0.01166,0,0.035
24_1F34.A,0.0,0.02,0.016319999999999998,0,0.04
25_1F34.A,0.0,0.05,0.01719,0,0.015
26_1F34.A,0.0,0.02,0.04627,0,0.03
27_1F34.A,0.0,0.0,0.01374,0,0.005
28_1F34.A,0.079,0.01,0.07239,0,0.025
29_1F34.A,0.0,0.0,0.0,0,0.0
30_1F34.A,0.0,0.0,0.0014199999999999998,0,0.1
31_1F34.A,0.0,0.0,5e-05,0,0.0
32_1F34.A,0.0,0.0,0.00164,0,0.52
33_1F34.A,0.0,0.0,0.0,0,0.0
34_1F34.A,0.0,0.0,0.009859999999999999,1,0.71
35_1F34.A,0.0,0.0,0.010020000000000001,0,0.655
36_1F34.A,0.0,0.0,0.00246,0,0.13
37_1F34.A,0.0,0.0,0.004379999999999999,0,0.31
38_1F34.A,0.0,0.0,0.0,0,0.045
39_1F34.A,0.0,0.0,0.0010400000000000001,0,0.04
40_1F34.A,0.0,0.0,0.0,0,0.0
41_1F34.A,0.0,0.0,0.0,0,0.005
42_1F34.A,0.0,0.0,0.0092,0,0.0
43_1F34.A,0.0,0.01,0.07589,0,0.1
44_1F34.A,0.0,0.01,0.08044,0,0.18
45_1F34.A,0.0,0.0,0.06498999999999999,0,0.045
46_1F34.A,0.0,0.02,0.14981,0,0.115
47_1F34.A,0.079,0.0,0.1318,0,0.235
48_1F34.A,0.371,0.02,0.54542,0,0.24
49_1F34.A,0.0,0.0,0.01188,0,0.045
50_1F34.A,0.0,0.0,0.05442999999999999,0,0.02
51_1F34.A,0.16899999999999998,0.01,0.41428000000000004,0,0.04
52_1F34.A,0.249,0.01,0.6006100000000001,0,0.08
53_1F34.A,0.466,0.01,0.27355999999999997,0,0.03
54_1F34.A,0.282,0.01,0.11449000000000001,0,0.02
