residue	predus	ispred	dockpred	annotated	rfscore	logreg
193_1FLE.E	0.0	0.63	0.02062	1	0.077529	0.042052
195_1FLE.E	0.0	0.85	0.01282	1	0.114981	0.051022
214_1FLE.E	0.259	0.0	0.00793	1	0.111331	0.031794
215_1FLE.E	0.155	0.0	0.67097	1	0.279757	0.062714
216_1FLE.E	0.0	0.85	0.65599	1	0.370458	0.108884
217_1FLE.E	0.0	0.52	0.67275	1	0.239484	0.083182
3_1FRV.A	0.0	0.68	0.00396	1	0.061463	0.229949
4_1FRV.A	0.0	0.78	0.00693	1	0.158392	0.283169
5_1FRV.A	0.0	0.97	0.01053	1	0.267325	0.400471
6_1FRV.A	0.0	0.98	0.01131	1	0.271921	0.407569
13_1FRV.A	0.0	0.0	0.01187	1	0.013975	0.046344
14_1FRV.A	0.0	0.0	0.01739	1	0.016696	0.047105
17_1FRV.A	0.0	0.96	0.26975	1	0.479997	0.59197
18_1FRV.A	0.0	0.92	0.06488	1	0.204521	0.408418
19_1FRV.A	0.0	0.91	0.1012	1	0.241882	0.429203
25_1FRV.A	0.0	0.98	0.04678	1	0.296767	0.434333
26_1FRV.A	0.0	0.98	0.13534	1	0.340098	0.502509
31_1FRV.A	0.0	0.99	0.09731	1	0.70991	0.479845
33_1FRV.A	0.0	0.97	0.06035	1	0.27009	0.438012
38_1FRV.A	0.0	0.92	0.02488	1	0.18604	0.378865
41_1FRV.A	0.0	0.0	0.00481	1	0.005652	0.045387
42_1FRV.A	0.0	0.99	0.00728	1	0.188405	0.411094
43_1FRV.A	0.0	0.55	0.00572	1	0.048807	0.174375
46_1FRV.A	0.0	0.94	0.01795	1	0.207271	0.386581
47_1FRV.A	0.0	0.97	0.02042	1	0.229535	0.407846
48_1FRV.A	0.0	0.96	0.02544	1	0.228924	0.405068
49_1FRV.A	0.0	0.96	0.01661	1	0.233286	0.398496
50_1FRV.A	0.0	0.96	0.01654	1	0.233286	0.398444
51_1FRV.A	0.0	0.97	0.01074	1	0.223726	0.400628
52_1FRV.A	0.0	0.98	0.01173	1	0.271921	0.407883
53_1FRV.A	0.0	0.97	0.01279	1	0.220233	0.402153
54_1FRV.A	0.0	0.99	0.01633	1	0.182301	0.417895
55_1FRV.A	0.0	0.97	0.00353	1	0.253638	0.395279
58_1FRV.A	0.0	0.75	0.00261	1	0.129944	0.264374
83_1FRV.A	0.234	0.98	0.34572	1	0.55043	0.466077
84_1FRV.A	0.148	0.96	0.39534	1	0.372196	0.56382
86_1FRV.A	0.112	0.97	0.16848	1	0.362206	0.426521
88_1FRV.A	0.0	0.77	0.03032	1	0.14826	0.292467
89_1FRV.A	0.112	0.97	0.05371	1	0.215263	0.342664
92_1FRV.A	0.112	0.0	0.02777	1	0.032707	0.033678
118_1FRV.A	0.0	0.96	0.44184	1	0.44471	0.711975
119_1FRV.A	0.0	0.79	0.19611	1	0.307228	0.421666
121_1FRV.A	0.0	0.37	0.23837	1	0.175105	0.210549
122_1FRV.A	0.0	0.91	0.35067	1	0.38858	0.61949
126_1FRV.A	0.159	0.49	0.21986	1	0.325323	0.168538
148_1FRV.A	0.0	0.9	0.29505	1	0.375089	0.57153
149_1FRV.A	0.0	0.93	0.14367	1	0.366711	0.475152
203_1FRV.A	0.0	0.99	0.76212	1	0.482273	0.87846
204_1FRV.A	0.0	0.88	0.40756	1	0.361263	0.641611
209_1FRV.A	0.0	0.98	0.17435	1	0.469613	0.532661
233_1FRV.A	0.0	0.88	0.11534	1	0.303063	0.420067
234_1FRV.A	0.0	0.94	0.17541	1	0.388222	0.506467
235_1FRV.A	0.0	0.8	0.10742	1	0.228651	0.362736
236_1FRV.A	0.0	0.96	0.14269	1	0.357229	0.494669
237_1FRV.A	0.0	0.97	0.17117	1	0.501855	0.523463
238_1FRV.A	0.0	0.0	0.10325	1	0.07309	0.060582
239_1FRV.A	0.148	0.94	0.20572	1	0.591344	0.405018
241_1FRV.A	0.067	0.56	0.08961	1	0.074195	0.18296
242_1FRV.A	0.0	0.71	0.30883	1	0.274804	0.454282
243_1FRV.A	0.112	0.81	0.2123	1	0.20875	0.355869
245_1FRV.A	0.0	0.0	0.17279	1	0.066767	0.07406
255_1FRV.A	0.218	0.95	0.78848	1	0.595252	0.770025
256_1FRV.A	0.112	0.87	0.27025	1	0.295594	0.437446
261_1FRV.A	0.543	0.78	0.82297	1	0.419913	0.437269
262_1FRV.A	0.433	0.99	1.0	1	0.726016	0.775395
70_1FSS.A	0.05	0.03	0.19951	1	0.032525	0.027609
71_1FSS.A	0.074	0.97	0.08174	1	0.195368	0.225182
73_1FSS.A	0.074	0.71	0.20154	1	0.19693	0.16327
75_1FSS.A	0.083	0.0	0.13745	1	0.049738	0.018991
76_1FSS.A	0.083	0.65	0.19889	1	0.121298	0.136196
82_1FSS.A	0.074	0.45	0.07477	1	0.089573	0.058146
85_1FSS.A	0.0	0.0	0.01607	1	0.020712	0.017129
90_1FSS.A	0.0	0.91	0.03549	1	0.213612	0.211381
275_1FSS.A	0.0	0.0	0.06718	1	0.029842	0.019962
276_1FSS.A	0.0	0.02	0.16358	1	0.045821	0.028173
279_1FSS.A	0.0	0.1	0.20065	1	0.102223	0.039444
285_1FSS.A	0.0	0.05	0.26156	1	0.069766	0.040946
286_1FSS.A	0.0	0.11	0.11123	1	0.065695	0.031185
334_1FSS.A	0.0	0.13	0.20886	1	0.135252	0.043964
341_1FSS.A	0.0	0.01	0.11132	1	0.031335	0.023438
70_1GHQ.A	0.0	0.26	0.05954	1	0.046116	0.018078
116_1GHQ.A	0.0	0.01	0.03834	1	0.012944	0.021761
117_1GHQ.A	0.0	0.02	0.04554	1	0.021591	0.0215
119_1GHQ.A	0.0	0.0	0.00944	1	0.013359	0.022382
170_1GHQ.A	0.0	0.06	0.03017	1	0.020714	0.021164
38_1GLA.F	0.426	0.08	0.22186	1	0.209528	0.068829
40_1GLA.F	0.706	0.3	0.31912	1	0.308786	0.285997
41_1GLA.F	1.0	0.0	0.19572	1	0.200761	0.305336
43_1GLA.F	0.706	0.69	0.08366	1	0.215658	0.438281
71_1GLA.F	0.676	0.15	0.39617	1	0.22812	0.214783
78_1GLA.F	0.324	0.31	0.17891	1	0.160242	0.080501
96_1GLA.F	0.0	0.05	0.26312	1	0.067345	0.015887
58_1GPE.A	0.0	0.33	0.07261	1	0.047546	0.043673
59_1GPE.A	0.0	0.0	0.02613	1	0.016266	0.013719
60_1GPE.A	0.0	0.0	0.0479	1	0.028434	0.015614
62_1GPE.A	0.377	0.2	0.02518	1	0.124104	0.028649
63_1GPE.A	0.255	0.21	0.04544	1	0.203414	0.031046
66_1GPE.A	0.08	0.88	0.02651	1	0.059233	0.141082
79_1GPE.A	0.227	0.98	0.05888	1	0.407186	0.221795
80_1GPE.A	0.173	0.54	0.08151	1	0.12044	0.086297
84_1GPE.A	0.0	0.92	0.04715	1	0.189169	0.165811
86_1GPE.A	0.0	0.77	0.03654	1	0.148971	0.109823
94_1GPE.A	0.0	0.91	0.02651	1	0.21161	0.14584
97_1GPE.A	0.0	0.55	0.0302	1	0.063835	0.060857
275_1GPE.A	0.0	0.87	0.06277	1	0.185479	0.159886
276_1GPE.A	0.0	0.94	0.0498	1	0.213757	0.175871
277_1GPE.A	0.0	0.93	0.08331	1	0.283697	0.202614
278_1GPE.A	0.0	0.97	0.09372	1	0.309437	0.231984
341_1GPE.A	0.0	0.16	0.58374	1	0.164079	0.384086
448_1GPE.A	0.0	0.0	0.05188	1	0.028285	0.015987
449_1GPE.A	0.0	0.98	0.04184	1	0.282373	0.185057
450_1GPE.A	0.0	0.83	0.03228	1	0.139563	0.124221
451_1GPE.A	0.0	0.3	0.02196	1	0.026136	0.03005
488_1GPE.A	0.0	0.04	0.57484	1	0.140244	0.298119
491_1GPE.A	0.0	0.0	0.53697	1	0.103601	0.23241
492_1GPE.A	0.0	0.96	0.26621	1	0.488396	0.453994
495_1GPE.A	0.0	0.0	0.4849	1	0.105021	0.181126
496_1GPE.A	0.0	0.99	1.0	1	0.73785	0.986912
497_1GPE.A	0.0	0.6	0.35142	1	0.24075	0.340332
500_1GPE.A	0.0	0.17	0.78141	1	0.171047	0.67858
529_1GUX.A	0.0	0.79	0.65615	1	0.210105	0.484559
533_1GUX.A	0.0	0.98	0.4309	1	0.490039	0.189818
552_1GUX.A	0.274	0.94	0.14189	1	0.389534	0.053445
554_1GUX.A	0.404	0.0	0.36583	1	0.208809	0.085556
558_1GUX.A	0.453	0.98	0.81458	1	0.526371	0.945662
559_1GUX.A	0.453	0.98	0.60617	1	0.442365	0.78118
563_1GUX.A	0.678	0.98	1.0	1	0.709452	0.993016
564_1GUX.A	0.757	0.99	0.23852	1	0.516039	0.360988
565_1GUX.A	0.453	0.95	0.27312	1	0.411398	0.21251
570_1GUX.A	1.0	0.98	0.49924	1	0.59644	0.89474
573_1GUX.A	1.0	0.99	0.75314	1	0.579871	0.983487
574_1GUX.A	0.996	0.83	0.28408	1	0.220693	0.559136
577_1GUX.A	1.0	0.45	0.70678	1	0.327052	0.943612
547_1GXD.A	0.0	0.02	0.00525	1	0.008765	0.028675
550_1GXD.A	0.0	0.01	0.00228	1	0.007248	0.027391
552_1GXD.A	0.0	0.0	0.00327	1	0.005153	0.026499
559_1GXD.A	0.0	0.0	0.00168	1	0.004172	0.026364
561_1GXD.A	0.0	0.0	0.00327	1	0.005153	0.026499
566_1GXD.A	0.0	0.03	0.00663	1	0.011057	0.029864
570_1GXD.A	0.0	0.05	0.01188	1	0.01369	0.032647
575_1GXD.A	0.0	0.16	0.00792	1	0.020073	0.047802
579_1GXD.A	0.0	0.94	0.01525	1	0.197412	0.485363
580_1GXD.A	0.0	0.46	0.00772	1	0.044849	0.133129
581_1GXD.A	0.0	0.0	0.01624	1	0.020006	0.02763
582_1GXD.A	0.0	0.24	0.06635	1	0.044497	0.075871
586_1GXD.A	0.0	0.03	0.09418	1	0.037666	0.039514
607_1GXD.A	0.0	0.04	0.24648	1	0.061644	0.066048
616_1GXD.A	0.0	0.01	0.0101	1	0.008399	0.028089
617_1GXD.A	0.0	0.02	0.05853	1	0.024246	0.034021
618_1GXD.A	0.0	0.02	0.12626	1	0.043129	0.042216
620_1GXD.A	0.0	0.02	0.13636	1	0.0444	0.043589
621_1GXD.A	0.0	0.02	0.2546	1	0.084858	0.063166
622_1GXD.A	0.0	0.0	0.11002	1	0.0587	0.037319
623_1GXD.A	0.0	0.02	0.12824	1	0.047058	0.042482
136_1GXD.C	0.905	0.95	0.68235	1	0.631781	0.882806
138_1GXD.C	0.465	0.99	0.67099	1	0.672639	0.691265
139_1GXD.C	0.182	0.97	0.83559	1	0.74295	0.858254
147_1GXD.C	0.199	0.97	0.65169	1	0.490438	0.514968
152_1GXD.C	0.933	0.93	0.40059	1	0.636028	0.355501
153_1GXD.C	0.0	0.45	0.44771	1	0.190651	0.24928
170_1GXD.C	0.0	0.44	0.48638	1	0.178862	0.330962
172_1GXD.C	0.0	0.43	0.08843	1	0.073518	0.010656
174_1GXD.C	0.0	0.0	0.10657	1	0.052767	0.035302
177_1GXD.C	0.12	0.1	0.80596	1	0.103361	0.970451
179_1GXD.C	0.0	0.89	0.75439	1	0.448118	0.68865
185_1GXD.C	0.0	0.07	0.38872	1	0.089303	0.321326
186_1GXD.C	0.427	0.03	0.56423	1	0.249255	0.883348
187_1GXD.C	0.427	0.03	0.75148	1	0.218541	0.978892
188_1GXD.C	0.562	0.14	1.0	1	0.255127	0.998135
189_1GXD.C	0.929	0.14	0.34547	1	0.192219	0.687169
190_1GXD.C	0.562	0.14	0.32075	1	0.275816	0.427686
192_1GXD.C	0.0	0.11	0.19352	1	0.087794	0.060978
28_1H2A.L	0.0	0.86	0.31531	1	0.37125	0.671105
29_1H2A.L	0.0	0.97	0.24166	1	0.481036	0.654427
31_1H2A.L	0.0	0.94	0.16272	1	0.305595	0.515956
32_1H2A.L	0.0	0.96	0.15541	1	0.351391	0.521691
34_1H2A.L	0.0	0.98	0.15966	1	0.359066	0.544694
36_1H2A.L	0.0	0.98	0.5605	1	0.564574	0.930084
38_1H2A.L	0.0	0.39	0.22505	1	0.15235	0.197605
56_1H2A.L	0.183	0.97	0.67739	1	0.463529	0.936088
57_1H2A.L	0.0	0.91	0.81572	1	0.418887	0.979915
58_1H2A.L	0.241	0.97	0.98998	1	0.659068	0.987643
59_1H2A.L	0.0	0.9	0.83999	1	0.418008	0.982012
64_1H2A.L	0.0	0.96	0.63108	1	0.490096	0.950036
68_1H2A.L	0.0	0.97	0.42335	1	0.467741	0.849459
72_1H2A.L	0.0	0.96	0.17639	1	0.44918	0.553022
74_1H2A.L	0.0	0.0	0.0469	1	0.028422	0.022392
75_1H2A.L	0.0	0.43	0.24119	1	0.135638	0.236757
76_1H2A.L	0.0	0.99	0.33003	1	0.456479	0.774952
79_1H2A.L	0.0	0.96	0.30152	1	0.454064	0.724085
81_1H2A.L	0.0	0.0	0.06374	1	0.035943	0.024718
82_1H2A.L	0.0	0.24	0.13338	1	0.070488	0.079151
83_1H2A.L	0.0	0.97	0.11064	1	0.303262	0.462877
122_1H2A.L	0.0	0.0	0.07388	1	0.046403	0.02623
131_1H2A.L	0.0	0.93	0.10534	1	0.349231	0.422038
173_1H2A.L	0.0	0.63	0.232	1	0.199166	0.364294
177_1H2A.L	0.0	0.85	0.33227	1	0.399273	0.686037
180_1H2A.L	0.0	0.93	0.19984	1	0.507301	0.563027
182_1H2A.L	0.241	0.99	0.36267	1	0.575189	0.663373
184_1H2A.L	0.0	0.98	0.36491	1	0.44527	0.804182
185_1H2A.L	0.0	0.97	0.39248	1	0.452439	0.82417
187_1H2A.L	0.0	0.98	0.20467	1	0.51701	0.610575
188_1H2A.L	0.0	0.99	0.16296	1	0.488176	0.557873
190_1H2A.L	0.0	0.51	0.08519	1	0.07103	0.137006
217_1H2A.L	0.0	0.97	0.21633	1	0.463174	0.619245
219_1H2A.L	0.0	0.97	0.16814	1	0.344051	0.549033
224_1H2A.L	0.0	0.93	0.07458	1	0.195879	0.377716
227_1H2A.L	0.0	0.61	0.02804	1	0.06888	0.135954
228_1H2A.L	0.0	0.0	0.01602	1	0.018021	0.018671
230_1H2A.L	0.0	0.0	0.02604	1	0.016757	0.019806
231_1H2A.L	0.0	0.69	0.08012	1	0.084402	0.219471
232_1H2A.L	0.0	0.66	0.14728	1	0.121316	0.275773
233_1H2A.L	0.0	0.27	0.11182	1	0.060104	0.077048
234_1H2A.L	0.0	0.87	0.17957	1	0.396891	0.482745
235_1H2A.L	0.0	0.97	0.15483	1	0.338193	0.529162
237_1H2A.L	0.0	0.62	0.21928	1	0.205334	0.339244
239_1H2A.L	0.0	0.0	0.0529	1	0.029258	0.023195
240_1H2A.L	0.0	0.79	0.27595	1	0.275359	0.560335
245_1H2A.L	0.183	0.87	0.3979	1	0.388644	0.661547
246_1H2A.L	0.27	0.0	0.11123	1	0.130835	0.014275
247_1H2A.L	0.398	0.95	0.57936	1	0.610428	0.794999
254_1H2A.L	0.241	0.74	0.04454	1	0.301864	0.112089
257_1H2A.L	0.0	0.15	0.01485	1	0.021219	0.030259
361_1H2A.L	1.0	0.67	1.0	1	0.511119	0.743138
372_1H2A.L	0.398	0.0	0.92801	1	0.443145	0.567759
457_1H2A.L	0.278	0.92	0.36126	1	0.464249	0.579311
460_1H2A.L	0.183	0.97	0.49841	1	0.53555	0.833227
47_1HGX.A	0.0	0.98	0.21552	1	0.504757	0.411395
50_1HGX.A	0.0	0.99	0.26168	1	0.525081	0.413959
51_1HGX.A	0.0	0.58	0.28186	1	0.231704	0.138727
54_1HGX.A	0.0	0.98	0.27891	1	0.524857	0.403039
55_1HGX.A	0.0	0.0	0.13002	1	0.046752	0.021486
57_1HGX.A	0.0	0.99	0.141	1	0.325554	0.430034
58_1HGX.A	0.0	0.95	0.24682	1	0.453179	0.381625
60_1HGX.A	0.0	0.0	0.05822	1	0.032261	0.022326
61_1HGX.A	0.0	0.76	0.06332	1	0.119908	0.256853
63_1HGX.A	0.0	0.45	0.06648	1	0.070621	0.102155
64_1HGX.A	0.0	0.23	0.08486	1	0.049872	0.04876
66_1HGX.A	0.0	0.69	0.16864	1	0.151799	0.202553
68_1HGX.A	0.0	0.96	0.26405	1	0.47561	0.387869
87_1HGX.A	0.0	0.96	0.13468	1	0.329359	0.404771
165_1HGX.A	0.785	0.97	0.23275	1	0.364127	0.279321
166_1HGX.A	0.757	0.94	0.20253	1	0.325808	0.26517
169_1HGX.A	0.475	0.98	0.25063	1	0.430433	0.330304
170_1HGX.A	0.0	0.91	0.22622	1	0.368905	0.351022
40_1HJR.A	0.0	0.99	0.09439	1	0.677931	0.32512
44_1HJR.A	0.0	0.94	0.17639	1	0.424624	0.240541
45_1HJR.A	0.0	0.93	0.16484	1	0.413256	0.225524
48_1HJR.A	0.0	0.94	0.19414	1	0.419296	0.240561
69_1HJR.A	0.432	0.96	0.5874	1	0.52886	0.334793
74_1HJR.A	0.639	0.98	0.10294	1	0.621047	0.405804
77_1HJR.A	0.945	0.98	0.15497	1	0.524619	0.456682
78_1HJR.A	0.259	0.97	0.19019	1	0.390037	0.326901
81_1HJR.A	0.0	0.64	0.21499	1	0.21992	0.024875
82_1HJR.A	0.259	0.98	0.21452	1	0.378028	0.345674
84_1HJR.A	0.122	0.86	0.25171	1	0.207683	0.149516
85_1HJR.A	0.0	0.95	0.24458	1	0.447087	0.256293
88_1HJR.A	0.18	0.95	0.26853	1	0.412565	0.280249
92_1HJR.A	0.122	0.99	0.40734	1	0.412703	0.343941
93_1HJR.A	0.122	0.95	0.26242	1	0.394572	0.272384
166_1HLU.A	0.706	0.1	0.86161	1	0.416337	0.979774
169_1HLU.A	1.0	0.27	1.0	1	0.424694	0.977447
286_1HLU.A	0.0	0.02	0.49083	1	0.118824	0.624725
287_1HLU.A	0.0	0.03	0.16846	1	0.045324	0.034503
288_1HLU.A	0.0	0.04	0.41227	1	0.095343	0.354984
290_1HLU.A	0.0	0.01	0.10775	1	0.032499	0.020996
361_1HLU.A	0.0	0.13	0.13397	1	0.066303	0.008974
371_1HLU.A	0.426	0.04	0.29399	1	0.229242	0.112439
372_1HLU.A	0.426	0.05	0.65238	1	0.293605	0.880698
373_1HLU.A	0.442	0.01	0.56127	1	0.278454	0.790219
375_1HLU.A	0.757	0.01	0.90881	1	0.705723	0.994995
27_1HSS.A	0.0	0.5	0.09012	1	0.070081	0.154524
29_1HSS.A	0.0	0.49	0.07914	1	0.070245	0.156717
31_1HSS.A	0.0	0.99	0.08669	1	0.63824	0.502762
35_1HSS.A	0.0	0.16	0.06049	1	0.035064	0.060823
38_1HSS.A	0.042	0.3	0.04916	1	0.031753	0.10419
84_1HSS.A	0.0	0.97	0.09749	1	0.30903	0.472889
90_1HSS.A	0.148	0.2	0.09779	1	0.151811	0.068999
94_1HSS.A	0.13	0.49	0.1031	1	0.246955	0.161813
100_1HSS.A	0.069	0.52	0.2144	1	0.221001	0.106109
106_1HSS.A	0.218	0.89	0.22437	1	0.282984	0.326022
108_1HSS.A	0.088	0.69	0.28032	1	0.244925	0.138346
110_1HSS.A	0.146	0.92	0.14754	1	0.441631	0.414165
111_1HSS.A	0.148	0.9	0.17468	1	0.367002	0.368103
113_1HSS.A	0.069	0.97	0.23924	1	0.428323	0.333843
114_1HSS.A	0.13	0.96	0.10835	1	0.221751	0.489027
19_1I2M.A	0.0	0.05	0.37094	1	0.086044	0.171284
20_1I2M.A	0.0	0.1	0.25823	1	0.113442	0.146811
67_1I2M.A	0.0	0.21	0.36491	1	0.144012	0.236938
71_1I2M.A	0.422	0.52	0.60413	1	0.335216	0.365762
72_1I2M.A	0.83	0.99	1.0	1	0.725358	0.723192
73_1I2M.A	0.377	0.82	0.78145	1	0.64835	0.697236
74_1I2M.A	0.178	0.76	0.71954	1	0.667743	0.713645
76_1I2M.A	0.422	0.83	0.52342	1	0.374591	0.511195
93_1I2M.A	0.0	0.0	0.06492	1	0.033142	0.071338
94_1I2M.A	0.001	0.26	0.16537	1	0.23052	0.168243
95_1I2M.A	0.0	0.25	0.21471	1	0.146707	0.184774
96_1I2M.A	0.84	0.9	0.29199	1	0.286669	0.217175
97_1I2M.A	0.0	0.0	0.08092	1	0.049091	0.074365
98_1I2M.A	0.377	0.21	0.19954	1	0.202183	0.082249
99_1I2M.A	0.44	0.93	0.43149	1	0.464417	0.503746
100_1I2M.A	0.584	0.31	0.18448	1	0.371586	0.068031
102_1I2M.A	0.584	0.93	0.14698	1	0.391191	0.253556
103_1I2M.A	0.584	0.69	0.16184	1	0.410331	0.157895
106_1I2M.A	0.0	0.96	0.11353	1	0.343064	0.528302
107_1I2M.A	0.0	0.84	0.08268	1	0.166091	0.427752
110_1I2M.A	0.0	0.95	0.09172	1	0.290431	0.506434
134_1I2M.A	0.0	0.11	0.09567	1	0.053187	0.100766
137_1I2M.A	0.0	0.03	0.19352	1	0.060589	0.106541
140_1I2M.A	0.001	0.02	0.26997	1	0.104791	0.125542
29_1I8L.A	0.282	0.03	0.97727	1	0.21698	0.469393
31_1I8L.A	0.616	0.15	0.88014	1	0.504938	0.458078
33_1I8L.A	0.024	0.0	0.41248	1	0.056518	0.055788
36_1I8L.A	0.0	0.23	0.52708	1	0.196924	0.14502
38_1I8L.A	0.502	0.39	0.75049	1	0.435294	0.444635
83_1I8L.A	0.215	0.0	0.14533	1	0.126906	0.018467
93_1I8L.A	0.616	0.51	0.12503	1	0.156764	0.06146
94_1I8L.A	0.304	0.42	0.15544	1	0.307875	0.051978
8_1IRA.X	0.0	0.1	0.019	1	0.019977	0.067201
11_1IRA.X	0.0	0.03	0.04353	1	0.020975	0.057302
14_1IRA.X	0.131	0.6	0.45954	1	0.567262	0.515483
16_1IRA.X	0.46	0.74	0.75985	1	0.568547	0.820739
18_1IRA.X	0.217	0.92	0.60144	1	0.452696	0.815172
20_1IRA.X	0.287	0.35	1.0	1	0.429356	0.647596
25_1IRA.X	0.0	0.12	0.09144	1	0.049735	0.082431
26_1IRA.X	0.0	0.57	0.13166	1	0.094359	0.291403
27_1IRA.X	0.0	0.66	0.12081	1	0.100916	0.348578
34_1IRA.X	0.76	0.53	0.77353	1	0.496318	0.770699
36_1IRA.X	0.612	0.18	0.5689	1	0.328606	0.375284
37_1IRA.X	0.171	0.78	0.39512	1	0.436054	0.631811
39_1IRA.X	0.278	0.97	0.14884	1	0.371304	0.674706
42_1IRA.X	0.194	0.08	0.1192	1	0.115696	0.094202
50_1IRA.X	0.0	0.21	0.02446	1	0.027193	0.093797
51_1IRA.X	0.0	0.04	0.02008	1	0.01404	0.056287
53_1IRA.X	0.0	0.94	0.06098	1	0.219935	0.534273
54_1IRA.X	0.0	0.72	0.09548	1	0.168097	0.380131
126_1IRA.X	0.173	0.66	0.2925	1	0.336619	0.48435
127_1IRA.X	0.131	0.73	0.21353	1	0.156611	0.485761
128_1IRA.X	0.217	0.29	0.15295	1	0.208224	0.18307
147_1IRA.X	0.255	0.82	0.8368	1	0.55443	0.847777
150_1IRA.X	0.0	0.38	0.18058	1	0.072541	0.199723
21_1ISA.A	0.146	0.89	0.24803	1	0.384174	0.07705
25_1ISA.A	0.227	0.99	0.37224	1	0.556558	0.526187
30_1ISA.A	0.14	0.98	0.40321	1	0.398802	0.273347
120_1ISA.A	0.193	0.99	0.61809	1	0.517533	0.561645
159_1ISA.A	0.731	0.98	0.8687	1	0.712037	0.999019
160_1ISA.A	0.291	0.95	0.34669	1	0.541871	0.561007
163_1ISA.A	1.0	0.95	0.79336	1	0.681607	0.999924
167_1ISA.A	0.313	0.97	0.48362	1	0.534223	0.745758
168_1ISA.A	0.317	0.99	0.55287	1	0.581015	0.824766
1_1ITB.A	0.0	0.65	0.28276	1	0.243349	0.854816
2_1ITB.A	0.0	0.12	0.2197	1	0.124506	0.190995
4_1ITB.A	0.0	0.32	0.89731	1	0.146961	0.769712
6_1ITB.A	0.179	0.14	0.74168	1	0.23897	0.492486
11_1ITB.A	0.0	0.02	0.23127	1	0.04602	0.119321
14_1ITB.A	0.0	0.01	0.15765	1	0.032408	0.098084
15_1ITB.A	0.0	0.01	0.30098	1	0.044932	0.129681
25_1ITB.A	0.636	0.02	0.45863	1	0.186353	0.275965
27_1ITB.A	0.194	0.02	0.16937	1	0.081385	0.122201
30_1ITB.A	0.194	0.02	0.13755	1	0.080897	0.114898
32_1ITB.A	0.285	0.04	0.23662	1	0.161188	0.163648
33_1ITB.A	0.194	0.04	0.26642	1	0.16659	0.162142
34_1ITB.A	0.285	0.02	0.24443	1	0.154417	0.150547
38_1ITB.A	0.173	0.07	0.20813	1	0.200314	0.166051
48_1ITB.A	0.0	0.01	0.39572	1	0.050618	0.155036
51_1ITB.A	0.0	0.02	0.35291	1	0.055152	0.150381
53_1ITB.A	0.0	0.22	0.39919	1	0.141963	0.384979
92_1ITB.A	0.0	0.01	0.09343	1	0.023152	0.08629
93_1ITB.A	0.0	0.02	0.21753	1	0.049549	0.116185
94_1ITB.A	0.0	0.02	0.14839	1	0.045447	0.101473
105_1ITB.A	0.0	0.02	0.6429	1	0.101185	0.250776
108_1ITB.A	0.0	0.02	0.6698	1	0.110177	0.262043
128_1ITB.A	0.0	0.23	0.15837	1	0.056276	0.281001
149_1ITB.A	0.186	0.02	0.64666	1	0.176104	0.282961
150_1ITB.A	0.307	0.11	1.0	1	0.396724	0.615598
1_1JIW.I	0.0	0.5	0.74335	1	0.234846	0.507082
2_1JIW.I	0.0	0.72	0.97414	1	0.287295	0.952534
3_1JIW.I	0.0	0.91	1.0	1	0.482996	0.979896
4_1JIW.I	0.0	0.98	0.67244	1	0.580086	0.721545
5_1JIW.I	0.0	0.97	0.96267	1	0.596739	0.976492
39_1JIW.I	0.757	0.97	0.68401	1	0.591983	0.721952
62_1JIW.I	0.348	0.88	0.79049	1	0.727431	0.848616
64_1JIW.I	0.0	0.9	0.61216	1	0.419139	0.525131
65_1JIW.I	0.0	0.95	0.90416	1	0.368486	0.956621
66_1JIW.I	0.0	0.89	0.55824	1	0.426248	0.388264
74_1JIW.I	0.514	0.98	0.31056	1	0.553921	0.069077
76_1JIW.I	0.862	0.99	0.72552	1	0.715505	0.804122
77_1JIW.I	0.344	0.77	0.76734	1	0.763286	0.756075
83_1JIW.I	0.576	0.89	0.49244	1	0.469701	0.240607
84_1JIW.I	0.757	0.82	0.49922	1	0.427786	0.208038
133_1JIW.P	0.0	0.8	0.21496	1	0.340077	0.338945
134_1JIW.P	0.0	0.32	0.20764	1	0.151785	0.074795
135_1JIW.P	0.0	0.0	0.02414	1	0.015334	0.010661
158_1JIW.P	0.562	0.06	0.45809	1	0.313663	0.056332
169_1JIW.P	0.0	0.95	0.4366	1	0.412665	0.705094
176_1JIW.P	0.0	0.0	0.01963	1	0.015054	0.010454
177_1JIW.P	0.0	0.0	0.01424	1	0.012762	0.010212
180_1JIW.P	0.0	0.0	0.00451	1	0.004304	0.00979
186_1JIW.P	0.0	0.0	0.01022	1	0.013474	0.010036
191_1JIW.P	0.0	0.94	0.08093	1	0.296909	0.325935
192_1JIW.P	0.0	0.74	0.19099	1	0.257035	0.26893
196_1JIW.P	0.562	0.93	0.32269	1	0.416857	0.469385
216_1JIW.P	0.427	0.97	0.24216	1	0.396948	0.44422
218_1JIW.P	0.562	0.95	0.38512	1	0.682968	0.556489
220_1JIW.P	0.0	0.92	0.26484	1	0.494936	0.501159
225_1JIW.P	0.427	0.88	0.1247	1	0.2883	0.253554
227_1JIW.P	0.0	0.93	0.22341	1	0.503255	0.465226
228_1JIW.P	0.427	0.95	0.32035	1	0.50277	0.510841
230_1JIW.P	0.562	0.88	0.42518	1	0.523228	0.53444
278_1JIW.P	0.0	0.55	0.12414	1	0.096592	0.117964
28_1JKM.A	0.001	0.07	0.33311	1	0.175141	0.135321
