residue,predus,ispred,dockpred,annotated,rfscore,logreg
5_1FRV.A,0.0,0.97,0.01053,1,0.2673252219688519,0.40047138698386564
6_1FRV.A,0.0,0.98,0.01131,1,0.27192063235237107,0.40756865014500043
13_1FRV.A,0.0,0.0,0.01187,1,0.0139752437318692,0.04634366090504889
14_1FRV.A,0.0,0.0,0.01739,1,0.016695763264805815,0.04710497643496374
17_1FRV.A,0.0,0.96,0.26975,1,0.47999652117381275,0.5919704031739272
18_1FRV.A,0.0,0.92,0.06488,1,0.20452135100122587,0.4084182361061206
19_1FRV.A,0.0,0.91,0.1012,1,0.24188176678748913,0.4292031048739389
25_1FRV.A,0.0,0.98,0.04678,1,0.29676729909113475,0.4343334518995155
26_1FRV.A,0.0,0.98,0.13534,1,0.3400979289427073,0.5025087842696202
31_1FRV.A,0.0,0.99,0.09731,1,0.7099099210058509,0.4798447310168113
33_1FRV.A,0.0,0.97,0.06035,1,0.2700896054266152,0.43801230019171994
38_1FRV.A,0.0,0.92,0.02488,1,0.18603973876627986,0.3788649328570791
41_1FRV.A,0.0,0.0,0.00481,1,0.005651805043844823,0.04538700189010316
42_1FRV.A,0.0,0.99,0.00728,1,0.18840527237331442,0.41109414236741526
43_1FRV.A,0.0,0.55,0.00572,1,0.04880669225034076,0.1743745154160846
46_1FRV.A,0.0,0.94,0.01795,1,0.20727053242349983,0.38658102957151524
47_1FRV.A,0.0,0.97,0.02042,1,0.22953549409749902,0.4078460587225525
48_1FRV.A,0.0,0.96,0.02544,1,0.2289243281199926,0.4050678419685322
49_1FRV.A,0.0,0.96,0.01661,1,0.23328616794585613,0.39849616222760437
50_1FRV.A,0.0,0.96,0.01654,1,0.23328616794585613,0.3984442075912111
51_1FRV.A,0.0,0.97,0.01074,1,0.2237263806700567,0.4006275226338627
52_1FRV.A,0.0,0.98,0.01173,1,0.27192063235237107,0.4078827107932921
53_1FRV.A,0.0,0.97,0.01279,1,0.22023343742976717,0.4021527595247714
54_1FRV.A,0.0,0.99,0.01633,1,0.18230125943178077,0.4178950034633623
55_1FRV.A,0.0,0.97,0.00353,1,0.25363750726279916,0.39527860788919766
58_1FRV.A,0.0,0.75,0.00261,1,0.12994390738853506,0.264374130110262
83_1FRV.A,0.234,0.98,0.34572,1,0.5504295845810082,0.4660767476134189
84_1FRV.A,0.148,0.96,0.39534,1,0.3721963284750717,0.5638202989733123
86_1FRV.A,0.112,0.97,0.16848,1,0.36220623447179867,0.4265210172284506
88_1FRV.A,0.0,0.77,0.03032,1,0.14825956892437164,0.2924672989507364
89_1FRV.A,0.112,0.97,0.05371,1,0.21526307207659123,0.34266359034938976
92_1FRV.A,0.112,0.0,0.02777,1,0.032707087237949344,0.03367849256918728
118_1FRV.A,0.0,0.96,0.44184,1,0.4447102401294052,0.7119751618658222
119_1FRV.A,0.0,0.79,0.19611,1,0.30722849117279627,0.42166583765092563
121_1FRV.A,0.0,0.37,0.23837,1,0.1751052091780513,0.21054885963693612
122_1FRV.A,0.0,0.91,0.35067,1,0.3885801725945877,0.6194901083452976
126_1FRV.A,0.159,0.49,0.21986,1,0.3253233885890517,0.1685383646356786
148_1FRV.A,0.0,0.9,0.29505,1,0.37508865187245743,0.5715299082738792
149_1FRV.A,0.0,0.93,0.14367,1,0.3667113034278283,0.4751521815387013
203_1FRV.A,0.0,0.99,0.76212,1,0.48227346264457344,0.8784603033555616
204_1FRV.A,0.0,0.88,0.40756,1,0.36126294682057164,0.6416111554828646
209_1FRV.A,0.0,0.98,0.17435,1,0.4696127540818299,0.5326610005626727
233_1FRV.A,0.0,0.88,0.11534,1,0.3030631251929196,0.42006661990847943
234_1FRV.A,0.0,0.94,0.17541,1,0.3882223204066502,0.506467307677613
235_1FRV.A,0.0,0.8,0.10742,1,0.22865082088689206,0.36273612331285143
236_1FRV.A,0.0,0.96,0.14269,1,0.35722881468467044,0.49466861363183917
237_1FRV.A,0.0,0.97,0.17117,1,0.5018549885592187,0.5234634776310547
238_1FRV.A,0.0,0.0,0.10325,1,0.07309023250505256,0.0605821968107425
239_1FRV.A,0.148,0.94,0.20572,1,0.5913439965628392,0.4050176730068218
241_1FRV.A,0.067,0.56,0.08961,1,0.07419490718258936,0.1829602349815027
242_1FRV.A,0.0,0.71,0.30883,1,0.2748035889595606,0.45428222365554916
243_1FRV.A,0.112,0.81,0.2123,1,0.20875001005916194,0.35586931786806136
245_1FRV.A,0.0,0.0,0.17279,1,0.06676744015707742,0.07406043230235097
255_1FRV.A,0.218,0.95,0.78848,1,0.5952516217893714,0.7700249122329668
256_1FRV.A,0.112,0.87,0.27025,1,0.29559418079249444,0.43744644011113537
261_1FRV.A,0.543,0.78,0.82297,1,0.41991307711758624,0.4372691678449821
262_1FRV.A,0.433,0.99,1.0,1,0.7260164102130108,0.775395390385135
70_1FSS.A,0.05,0.03,0.19951,1,0.03252465948365881,0.02760920413587304
71_1FSS.A,0.074,0.97,0.08174,1,0.1953676548725606,0.22518213625658445
73_1FSS.A,0.074,0.71,0.20154,1,0.19693041947179135,0.16326967015253507
75_1FSS.A,0.083,0.0,0.13745,1,0.04973833658195589,0.018991110283373348
76_1FSS.A,0.083,0.65,0.19889,1,0.12129769149991634,0.13619634298922753
82_1FSS.A,0.074,0.45,0.07477,1,0.08957277962417962,0.05814619249108674
85_1FSS.A,0.0,0.0,0.01607,1,0.020711797002341256,0.017128877885169928
90_1FSS.A,0.0,0.91,0.03549,1,0.21361247505088968,0.2113806908688877
275_1FSS.A,0.0,0.0,0.06718,1,0.029842260107732225,0.019962222591373226
276_1FSS.A,0.0,0.02,0.16358,1,0.04582071574112603,0.028172871481343575
279_1FSS.A,0.0,0.1,0.20065,1,0.10222326307152159,0.039443745568422936
285_1FSS.A,0.0,0.05,0.26156,1,0.06976631962921451,0.04094639376388368
286_1FSS.A,0.0,0.11,0.11123,1,0.06569479901046794,0.03118548591571901
334_1FSS.A,0.0,0.13,0.20886,1,0.13525210188131173,0.043963516792693474
341_1FSS.A,0.0,0.01,0.11132,1,0.03133527751484278,0.023438148930124872
70_1GHQ.A,0.0,0.26,0.05954,1,0.04611585391679282,0.01807801014359593
116_1GHQ.A,0.0,0.01,0.03834,1,0.012943908034853107,0.02176143390519098
117_1GHQ.A,0.0,0.02,0.04554,1,0.021590565120949902,0.021499690599481237
119_1GHQ.A,0.0,0.0,0.00944,1,0.013358687114241825,0.022382324239442974
170_1GHQ.A,0.0,0.06,0.03017,1,0.020714111568784083,0.021163715903658134
38_1GLA.F,0.426,0.08,0.22186,1,0.20952805697102497,0.06882916895575748
40_1GLA.F,0.706,0.3,0.31912,1,0.30878570786073345,0.28599710614432583
41_1GLA.F,1.0,0.0,0.19572,1,0.20076109682648674,0.3053364860253268
43_1GLA.F,0.706,0.69,0.08366,1,0.21565832212872457,0.4382805641243295
71_1GLA.F,0.676,0.15,0.39617,1,0.2281195180279874,0.21478290007226858
78_1GLA.F,0.324,0.31,0.17891,1,0.16024249219312747,0.0805005191156545
96_1GLA.F,0.0,0.05,0.26312,1,0.06734528019923633,0.015887454622253473
58_1GPE.A,0.0,0.33,0.07261,1,0.04754612726583065,0.04367282793510315
59_1GPE.A,0.0,0.0,0.02613,1,0.01626597109056555,0.013719130105841556
60_1GPE.A,0.0,0.0,0.0479,1,0.02843425997415945,0.015613611957913918
62_1GPE.A,0.377,0.2,0.02518,1,0.12410395003990919,0.028649023087975563
63_1GPE.A,0.255,0.21,0.04544,1,0.20341393077069855,0.031045603874677585
66_1GPE.A,0.08,0.88,0.02651,1,0.059233410198539393,0.1410819214483372
79_1GPE.A,0.227,0.98,0.05888,1,0.4071862237829497,0.22179464038055652
80_1GPE.A,0.173,0.54,0.08151,1,0.1204398209966964,0.086296505044709
84_1GPE.A,0.0,0.92,0.04715,1,0.18916935537134288,0.16581059830460343
86_1GPE.A,0.0,0.77,0.03654,1,0.14897131294300028,0.10982330913302071
94_1GPE.A,0.0,0.91,0.02651,1,0.21161007285033803,0.14584040421641944
97_1GPE.A,0.0,0.55,0.0302,1,0.06383527695024423,0.06085685443159186
275_1GPE.A,0.0,0.87,0.06277,1,0.1854785019436778,0.15988607850012557
276_1GPE.A,0.0,0.94,0.0498,1,0.21375719899693746,0.17587131548433646
277_1GPE.A,0.0,0.93,0.08331,1,0.28369679884109683,0.20261389557059964
278_1GPE.A,0.0,0.97,0.09372,1,0.3094374485895401,0.23198388505514766
341_1GPE.A,0.0,0.16,0.58374,1,0.16407942568912254,0.3840861643559372
448_1GPE.A,0.0,0.0,0.05188,1,0.028284641527085035,0.015986803163942655
449_1GPE.A,0.0,0.98,0.04184,1,0.282372520492236,0.185057280144229
450_1GPE.A,0.0,0.83,0.03228,1,0.13956304668966651,0.12422076239465615
451_1GPE.A,0.0,0.3,0.02196,1,0.026135974764224402,0.030049831945701697
488_1GPE.A,0.0,0.04,0.57484,1,0.14024418178988154,0.2981190620365424
491_1GPE.A,0.0,0.0,0.53697,1,0.10360130266763458,0.23241038800681119
492_1GPE.A,0.0,0.96,0.26621,1,0.48839557542980017,0.45399379720038596
495_1GPE.A,0.0,0.0,0.4849,1,0.10502128898219185,0.1811261787634224
496_1GPE.A,0.0,0.99,1.0,1,0.7378503328861115,0.9869115061447314
497_1GPE.A,0.0,0.6,0.35142,1,0.2407497407205589,0.3403322314557549
500_1GPE.A,0.0,0.17,0.78141,1,0.171047444520371,0.6785799445105588
529_1GUX.A,0.0,0.79,0.65615,1,0.21010545897226277,0.48455854943567367
533_1GUX.A,0.0,0.98,0.4309,1,0.49003925233683276,0.18981763076990496
552_1GUX.A,0.274,0.94,0.14189,1,0.3895340533428384,0.053445231337082615
554_1GUX.A,0.404,0.0,0.36583,1,0.20880945184788222,0.08555620663121423
558_1GUX.A,0.453,0.98,0.81458,1,0.5263712145590801,0.9456617787715536
559_1GUX.A,0.453,0.98,0.60617,1,0.442364815351765,0.781180429630829
563_1GUX.A,0.678,0.98,1.0,1,0.7094523791096148,0.9930163682763575
564_1GUX.A,0.757,0.99,0.23852,1,0.5160386705854791,0.36098838699607944
565_1GUX.A,0.453,0.95,0.27312,1,0.41139832306099966,0.2125096775785999
570_1GUX.A,1.0,0.98,0.49924,1,0.5964396936004254,0.8947400139921363
573_1GUX.A,1.0,0.99,0.75314,1,0.5798712865499853,0.9834868246329624
574_1GUX.A,0.996,0.83,0.28408,1,0.22069341380913735,0.5591357059442138
577_1GUX.A,1.0,0.45,0.70678,1,0.32705235935686483,0.9436119876950315
547_1GXD.A,0.0,0.02,0.00525,1,0.008764885744367403,0.02867475496782432
550_1GXD.A,0.0,0.01,0.00228,1,0.007248104219483118,0.027390815822936204
552_1GXD.A,0.0,0.0,0.00327,1,0.005153126636688436,0.026499086894808024
559_1GXD.A,0.0,0.0,0.00168,1,0.004172102807210897,0.026363567521606977
561_1GXD.A,0.0,0.0,0.00327,1,0.005153126636688436,0.026499086894808024
566_1GXD.A,0.0,0.03,0.00663,1,0.011057277915781932,0.02986406249713323
570_1GXD.A,0.0,0.05,0.01188,1,0.01368973128464617,0.03264716873703725
575_1GXD.A,0.0,0.16,0.00792,1,0.020072896949354165,0.047802324132236264
579_1GXD.A,0.0,0.94,0.01525,1,0.1974115392023699,0.4853630416597083
580_1GXD.A,0.0,0.46,0.00772,1,0.044849018520513956,0.13312914162307804
581_1GXD.A,0.0,0.0,0.01624,1,0.020005927531032114,0.027630142451806314
582_1GXD.A,0.0,0.24,0.06635,1,0.04449705564816706,0.07587072571220904
586_1GXD.A,0.0,0.03,0.09418,1,0.037665618303669414,0.03951358854393469
607_1GXD.A,0.0,0.04,0.24648,1,0.06164364798466452,0.06604755153700254
616_1GXD.A,0.0,0.01,0.0101,1,0.00839877538367727,0.028089360648075247
617_1GXD.A,0.0,0.02,0.05853,1,0.02424561639749602,0.034020839781078116
618_1GXD.A,0.0,0.02,0.12626,1,0.04312946613904671,0.042215631656900426
620_1GXD.A,0.0,0.02,0.13636,1,0.04440031502367971,0.04358917809974942
621_1GXD.A,0.0,0.02,0.2546,1,0.08485820594780881,0.06316591606082939
622_1GXD.A,0.0,0.0,0.11002,1,0.05869953435976046,0.03731939100783066
623_1GXD.A,0.0,0.02,0.12824,1,0.047057657442489124,0.04248160009843055
136_1GXD.C,0.905,0.95,0.68235,1,0.6317814774033826,0.8828059438150234
138_1GXD.C,0.465,0.99,0.67099,1,0.6726393952735157,0.6912652246133658
139_1GXD.C,0.182,0.97,0.83559,1,0.742949664677054,0.8582539207795072
147_1GXD.C,0.199,0.97,0.65169,1,0.4904378349497584,0.514968357842164
152_1GXD.C,0.933,0.93,0.40059,1,0.636027926918257,0.35550092206496353
153_1GXD.C,0.0,0.45,0.44771,1,0.1906506347904482,0.24927972152033526
170_1GXD.C,0.0,0.44,0.48638,1,0.17886168331079902,0.33096175443931697
172_1GXD.C,0.0,0.43,0.08843,1,0.0735176404893467,0.01065572489161359
174_1GXD.C,0.0,0.0,0.10657,1,0.052767214481270884,0.035301724044430445
177_1GXD.C,0.12,0.1,0.80596,1,0.1033612429253259,0.9704512151499219
179_1GXD.C,0.0,0.89,0.75439,1,0.44811807378086854,0.6886500919410762
185_1GXD.C,0.0,0.07,0.38872,1,0.08930325029175024,0.3213263928181899
186_1GXD.C,0.427,0.03,0.56423,1,0.2492545973765932,0.883347576084519
187_1GXD.C,0.427,0.03,0.75148,1,0.21854096993996708,0.9788921366510343
188_1GXD.C,0.562,0.14,1.0,1,0.25512687629174485,0.9981350729002457
189_1GXD.C,0.929,0.14,0.34547,1,0.19221855686327557,0.6871689099928278
190_1GXD.C,0.562,0.14,0.32075,1,0.275815695335741,0.4276862555197647
192_1GXD.C,0.0,0.11,0.19352,1,0.08779360361092305,0.06097817925292169
28_1H2A.L,0.0,0.86,0.31531,1,0.37124996016737927,0.6711053139221295
29_1H2A.L,0.0,0.97,0.24166,1,0.4810359312844185,0.6544274485796436
31_1H2A.L,0.0,0.94,0.16272,1,0.30559494050343944,0.5159558233116311
32_1H2A.L,0.0,0.96,0.15541,1,0.35139054627525207,0.5216906452946571
34_1H2A.L,0.0,0.98,0.15966,1,0.3590660481160033,0.5446941979800989
36_1H2A.L,0.0,0.98,0.5605,1,0.5645741837037284,0.9300835518807793
38_1H2A.L,0.0,0.39,0.22505,1,0.1523499071896024,0.19760507371515346
56_1H2A.L,0.183,0.97,0.67739,1,0.46352905190672516,0.936087650280138
57_1H2A.L,0.0,0.91,0.81572,1,0.418887174258683,0.9799149171594279
58_1H2A.L,0.241,0.97,0.98998,1,0.6590681620749875,0.987642782613303
59_1H2A.L,0.0,0.9,0.83999,1,0.41800826442108396,0.9820116964881264
64_1H2A.L,0.0,0.96,0.63108,1,0.4900957684264414,0.9500362301269574
68_1H2A.L,0.0,0.97,0.42335,1,0.4677410259379846,0.8494591488422549
72_1H2A.L,0.0,0.96,0.17639,1,0.4491795877381945,0.5530222922420277
74_1H2A.L,0.0,0.0,0.0469,1,0.028421644130835522,0.022392127814206627
75_1H2A.L,0.0,0.43,0.24119,1,0.13563848242735,0.23675666953259203
76_1H2A.L,0.0,0.99,0.33003,1,0.4564793753646573,0.7749521447648665
79_1H2A.L,0.0,0.96,0.30152,1,0.4540635434635252,0.7240853763463102
81_1H2A.L,0.0,0.0,0.06374,1,0.03594302098215278,0.024717765817306822
82_1H2A.L,0.0,0.24,0.13338,1,0.07048762635373833,0.07915123111434855
83_1H2A.L,0.0,0.97,0.11064,1,0.3032620038187236,0.462877395911659
122_1H2A.L,0.0,0.0,0.07388,1,0.046402564126779705,0.02622999333961502
131_1H2A.L,0.0,0.93,0.10534,1,0.34923082445586107,0.42203839253072833
173_1H2A.L,0.0,0.63,0.232,1,0.19916577165315513,0.36429363262089354
177_1H2A.L,0.0,0.85,0.33227,1,0.39927334004137144,0.6860365914770982
180_1H2A.L,0.0,0.93,0.19984,1,0.5073007790653911,0.5630269587454757
182_1H2A.L,0.241,0.99,0.36267,1,0.5751890740215033,0.6633733601462066
184_1H2A.L,0.0,0.98,0.36491,1,0.44527003154118655,0.804181800942446
185_1H2A.L,0.0,0.97,0.39248,1,0.45243883318401984,0.824170419384003
187_1H2A.L,0.0,0.98,0.20467,1,0.5170097515846994,0.610574626757033
188_1H2A.L,0.0,0.99,0.16296,1,0.48817624979421914,0.55787323455586
190_1H2A.L,0.0,0.51,0.08519,1,0.07103044073211201,0.13700649999616812
217_1H2A.L,0.0,0.97,0.21633,1,0.4631737206903937,0.6192451912471051
219_1H2A.L,0.0,0.97,0.16814,1,0.34405116324375995,0.5490327748573123
224_1H2A.L,0.0,0.93,0.07458,1,0.19587930271056225,0.3777161338498043
227_1H2A.L,0.0,0.61,0.02804,1,0.06888048977423504,0.13595424501830658
228_1H2A.L,0.0,0.0,0.01602,1,0.0180209986461063,0.018670518333451184
230_1H2A.L,0.0,0.0,0.02604,1,0.016756733597328943,0.019806291012616634
231_1H2A.L,0.0,0.69,0.08012,1,0.0844024440898295,0.21947084152082627
232_1H2A.L,0.0,0.66,0.14728,1,0.12131633692148526,0.27577332306824354
233_1H2A.L,0.0,0.27,0.11182,1,0.06010386631299368,0.07704828941354323
234_1H2A.L,0.0,0.87,0.17957,1,0.39689136450916757,0.4827449725901666
235_1H2A.L,0.0,0.97,0.15483,1,0.3381933150203819,0.5291621990991323
237_1H2A.L,0.0,0.62,0.21928,1,0.20533417726876582,0.33924448528164675
239_1H2A.L,0.0,0.0,0.0529,1,0.029258005715782524,0.023195140035720922
240_1H2A.L,0.0,0.79,0.27595,1,0.27535922003772473,0.5603346133588347
245_1H2A.L,0.183,0.87,0.3979,1,0.3886436304815319,0.6615470281460344
246_1H2A.L,0.27,0.0,0.11123,1,0.13083463816089577,0.014275176325332652
247_1H2A.L,0.398,0.95,0.57936,1,0.6104280193580981,0.7949990803305487
254_1H2A.L,0.241,0.74,0.04454,1,0.30186422368184074,0.11208928571254871
257_1H2A.L,0.0,0.15,0.01485,1,0.021218875795614323,0.03025858668085754
361_1H2A.L,1.0,0.67,1.0,1,0.5111186072465412,0.7431379187601151
372_1H2A.L,0.398,0.0,0.92801,1,0.44314468295489656,0.5677592840352831
457_1H2A.L,0.278,0.92,0.36126,1,0.4642490870367854,0.5793105049405487
460_1H2A.L,0.183,0.97,0.49841,1,0.5355500858946032,0.8332272247045639
47_1HGX.A,0.0,0.98,0.21552,1,0.5047570161588252,0.4113954750319218
50_1HGX.A,0.0,0.99,0.26168,1,0.5250807242819995,0.4139590171700576
51_1HGX.A,0.0,0.58,0.28186,1,0.2317042163507916,0.13872668374337116
54_1HGX.A,0.0,0.98,0.27891,1,0.5248574150419025,0.4030386948837521
55_1HGX.A,0.0,0.0,0.13002,1,0.04675170663197875,0.021486311982032203
57_1HGX.A,0.0,0.99,0.141,1,0.3255535437291755,0.43003364480811873
58_1HGX.A,0.0,0.95,0.24682,1,0.4531790419026379,0.3816254864915924
60_1HGX.A,0.0,0.0,0.05822,1,0.032260799362368836,0.022326413174195776
61_1HGX.A,0.0,0.76,0.06332,1,0.1199084043163367,0.25685344343131294
63_1HGX.A,0.0,0.45,0.06648,1,0.07062121588102482,0.10215494051615905
64_1HGX.A,0.0,0.23,0.08486,1,0.04987209749016042,0.04875998437185102
66_1HGX.A,0.0,0.69,0.16864,1,0.151798652743067,0.2025526657446751
68_1HGX.A,0.0,0.96,0.26405,1,0.4756099131047724,0.3878692123695181
87_1HGX.A,0.0,0.96,0.13468,1,0.32935919434456656,0.4047714424007842
165_1HGX.A,0.785,0.97,0.23275,1,0.36412700301320716,0.27932082903853667
166_1HGX.A,0.757,0.94,0.20253,1,0.325808390788516,0.26516966847946116
169_1HGX.A,0.475,0.98,0.25063,1,0.43043329121047713,0.33030391573140855
170_1HGX.A,0.0,0.91,0.22622,1,0.3689046947597489,0.3510216418341156
40_1HJR.A,0.0,0.99,0.09439,1,0.6779312830187945,0.32512006177752084
44_1HJR.A,0.0,0.94,0.17639,1,0.4246242134496988,0.2405411860484804
45_1HJR.A,0.0,0.93,0.16484,1,0.4132559292066594,0.22552407182505402
48_1HJR.A,0.0,0.94,0.19414,1,0.4192955937263423,0.24056091034803093
69_1HJR.A,0.432,0.96,0.5874,1,0.5288599898987897,0.3347933357952017
74_1HJR.A,0.639,0.98,0.10294,1,0.6210471674035649,0.40580402536103993
77_1HJR.A,0.945,0.98,0.15497,1,0.5246187306388758,0.4566822171047327
78_1HJR.A,0.259,0.97,0.19019,1,0.3900366010836433,0.32690129265900225
81_1HJR.A,0.0,0.64,0.21499,1,0.21992025692963016,0.024874581451601957
82_1HJR.A,0.259,0.98,0.21452,1,0.37802815007754764,0.3456736592058699
84_1HJR.A,0.122,0.86,0.25171,1,0.20768291942490333,0.14951646150164746
85_1HJR.A,0.0,0.95,0.24458,1,0.44708748280424027,0.25629309312336956
88_1HJR.A,0.18,0.95,0.26853,1,0.412564903030561,0.28024851998615974
92_1HJR.A,0.122,0.99,0.40734,1,0.4127025598111485,0.3439408214242016
93_1HJR.A,0.122,0.95,0.26242,1,0.39457155854068643,0.27238381918130045
166_1HLU.A,0.706,0.1,0.86161,1,0.4163371900892842,0.9797743770404349
169_1HLU.A,1.0,0.27,1.0,1,0.42469415723346143,0.9774468670330736
286_1HLU.A,0.0,0.02,0.49083,1,0.11882443063176268,0.6247253452427783
287_1HLU.A,0.0,0.03,0.16846,1,0.04532367681251139,0.03450323694518522
288_1HLU.A,0.0,0.04,0.41227,1,0.0953427748522051,0.35498394187727844
290_1HLU.A,0.0,0.01,0.10775,1,0.03249897451511414,0.02099569302634581
361_1HLU.A,0.0,0.13,0.13397,1,0.06630259585670785,0.008973636573435593
371_1HLU.A,0.426,0.04,0.29399,1,0.22924201664063115,0.11243921364749372
372_1HLU.A,0.426,0.05,0.65238,1,0.293604977593945,0.8806981427062774
373_1HLU.A,0.442,0.01,0.56127,1,0.27845380564351563,0.7902191892195923
375_1HLU.A,0.757,0.01,0.90881,1,0.7057225731030765,0.9949946294249699
27_1HSS.A,0.0,0.5,0.09012,1,0.07008143146341593,0.15452390889340048
29_1HSS.A,0.0,0.49,0.07914,1,0.07024538485725794,0.15671659726257037
31_1HSS.A,0.0,0.99,0.08669,1,0.6382395422914678,0.5027617672331407
35_1HSS.A,0.0,0.16,0.06049,1,0.035063662703886965,0.06082343593765178
38_1HSS.A,0.042,0.3,0.04916,1,0.03175307664214006,0.1041897968457403
84_1HSS.A,0.0,0.97,0.09749,1,0.3090304548897537,0.4728892958162914
90_1HSS.A,0.148,0.2,0.09779,1,0.15181118477549937,0.06899947922810659
94_1HSS.A,0.13,0.49,0.1031,1,0.24695475552600027,0.16181286007434798
100_1HSS.A,0.069,0.52,0.2144,1,0.22100079699647693,0.10610907028978678
106_1HSS.A,0.218,0.89,0.22437,1,0.2829841292869402,0.32602241745108584
108_1HSS.A,0.088,0.69,0.28032,1,0.24492491480890952,0.13834622470477423
110_1HSS.A,0.146,0.92,0.14754,1,0.44163112366414764,0.4141650210808426
111_1HSS.A,0.148,0.9,0.17468,1,0.36700234521501207,0.3681034270060868
113_1HSS.A,0.069,0.97,0.23924,1,0.42832280032373377,0.3338426761481323
114_1HSS.A,0.13,0.96,0.10835,1,0.22175142370268766,0.4890267771624973
19_1I2M.A,0.0,0.05,0.37094,1,0.08604372810990463,0.17128352176774655
20_1I2M.A,0.0,0.1,0.25823,1,0.11344152759153582,0.14681122911671385
67_1I2M.A,0.0,0.21,0.36491,1,0.14401222853241116,0.23693848495815925
71_1I2M.A,0.422,0.52,0.60413,1,0.33521644511949567,0.3657619113029688
72_1I2M.A,0.83,0.99,1.0,1,0.7253579205212575,0.7231920633658245
73_1I2M.A,0.377,0.82,0.78145,1,0.6483498957537347,0.697235668887465
74_1I2M.A,0.178,0.76,0.71954,1,0.6677428714102577,0.7136449638651737
76_1I2M.A,0.422,0.83,0.52342,1,0.3745913628140318,0.511194584380617
93_1I2M.A,0.0,0.0,0.06492,1,0.0331420108419325,0.07133766525146147
94_1I2M.A,0.001,0.26,0.16537,1,0.2305198774954843,0.1682434262613225
95_1I2M.A,0.0,0.25,0.21471,1,0.14670691347756323,0.1847738138536248
96_1I2M.A,0.84,0.9,0.29199,1,0.28666858113459154,0.21717508649531758
97_1I2M.A,0.0,0.0,0.08092,1,0.04909148263499745,0.07436476206736595
98_1I2M.A,0.377,0.21,0.19954,1,0.20218289861691854,0.08224930746753817
99_1I2M.A,0.44,0.93,0.43149,1,0.46441685729685217,0.5037463459271884
100_1I2M.A,0.584,0.31,0.18448,1,0.3715861558028042,0.06803071650969751
102_1I2M.A,0.584,0.93,0.14698,1,0.3911905419941563,0.25355646688301536
103_1I2M.A,0.584,0.69,0.16184,1,0.4103310464657302,0.15789521302320295
106_1I2M.A,0.0,0.96,0.11353,1,0.3430637841744341,0.5283022864832153
107_1I2M.A,0.0,0.84,0.08268,1,0.1660911944120981,0.42775227659460163
110_1I2M.A,0.0,0.95,0.09172,1,0.29043105291601956,0.5064338494856154
134_1I2M.A,0.0,0.11,0.09567,1,0.05318671203822622,0.10076644539190989
137_1I2M.A,0.0,0.03,0.19352,1,0.06058854321856408,0.10654060622957987
140_1I2M.A,0.001,0.02,0.26997,1,0.10479088047986661,0.12554154958640895
29_1I8L.A,0.282,0.03,0.97727,1,0.21698032061174055,0.4693925642897395
31_1I8L.A,0.616,0.15,0.88014,1,0.5049383645993953,0.4580776580576332
33_1I8L.A,0.024,0.0,0.41248,1,0.05651803048638656,0.0557880942913303
36_1I8L.A,0.0,0.23,0.52708,1,0.196923738631624,0.14502039646546314
38_1I8L.A,0.502,0.39,0.75049,1,0.43529387456287766,0.4446352093312794
83_1I8L.A,0.215,0.0,0.14533,1,0.1269056614240249,0.01846729505059209
93_1I8L.A,0.616,0.51,0.12503,1,0.15676423020146774,0.06145978090766273
94_1I8L.A,0.304,0.42,0.15544,1,0.30787546454023684,0.05197802006890615
8_1IRA.X,0.0,0.1,0.019,1,0.019977001506895405,0.06720084962324221
11_1IRA.X,0.0,0.03,0.04353,1,0.020975357820879253,0.05730217644235597
14_1IRA.X,0.131,0.6,0.45954,1,0.5672617387389722,0.5154829126826668
16_1IRA.X,0.46,0.74,0.75985,1,0.5685473102572094,0.8207394366843545
18_1IRA.X,0.217,0.92,0.60144,1,0.45269551949420667,0.8151718224022337
20_1IRA.X,0.287,0.35,1.0,1,0.42935627339395005,0.6475955025323316
